variableMetadata	chromato	namecustom	mz	rt	isotopes	adduct	pcgroup	spi_formula	spi_monoisotopic	spi_name	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	supp_spi_annot	inchi	inchikey	pubchem	chebi	hmdb	kegg	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	PCA_xload-p1_LAT	PCA_xload-p2_LAT	OPLSDA_xload-p1_LAT	OPLSDA_xload-o1_LAT	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-ortho_LAT	OPLSDA_coef_LAT	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	PCA_xload-p1_MX2	PCA_xload-p2_MX2	OPLSDA_xload-p1_MX2	OPLSDA_xload-o1_MX2	OPLSDA_VIP-pred_MX2	OPLSDA_VIP-ortho_MX2	OPLSDA_coef_MX2	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	supp_spi_annot.2	supp_mzmin	supp_mzmax	supp_rtmin	supp_rtmax	supp_npeaks	supp_QC	supp_Blanc	supp_Bio	supp_spi_annot.1	supp_blankMean_over_sampleMean	supp_pool_CV	supp_poolCV_over_sampleCV	supp_poolDil_cor	supp_poolDil_pval
M297.0349T355	hilic_neg	M297.0349T355	297.0349271	354.9969952			407														0.18272877	0.856861823	0	-1.16327799	0.01232959	1	0.003922571	-0.011157163	-0.003102631	-0.008945354	0.178623488	0.426682289	-0.000226284	E	E	E	-0.558957454	0.444329317	0	-1.283975988	0.001284163	1	0.009250809	-0.016821208	0.016274836	-0.002911074	0.925088819	0.153588803	0.001258101	E	E	E		297.0342654	297.0355049	353.769882	357.8578124	66	24	0	42		3.03E-05	0.073306884	0.106337995	0.904153209	5.41E-05
M297.0775T341	hilic_neg	M297.0775T341	297.0774907	340.7448229	[370][M+1]-		21														2.057185884	0.005467447	1	-1.531173676	0.016761705	1	0.014493703	-0.024101861	-0.031643231	-0.001742243	1.821752083	0.083102825	-0.001596363	E	E	B	2.370716712	3.58E-05	1	-1.599050371	0.000476268	1	0.002169799	-0.025002345	-0.048872744	-0.002484188	2.778008272	0.131066259	-0.003154345	E	E	B		297.0769841	297.0780591	339.7726456	344.1507024	52	21	0	31		6.60E-05	0.138188093	0.150437448	0.969479138	1.98E-07
M297.0847T565	hilic_neg	M297.0847T565	297.0846851	565.1935631	[367][M+2]-		282														-0.236575183	0.431786566	0	0.459713651	0.076256406	0	-0.000135754	0.028699579	0.014280021	-0.008599578	0.822123931	0.410189214	0.000588101	E	E	E	-0.076576877	0.774110878	0	0.752075387	0.000638812	1	-0.026244332	0.023046807	0.010106005	-0.015250922	0.574442201	0.804641583	0.000315532	E	E	E		297.0840516	297.085393	563.9798546	566.3206645	59	18	0	41		8.24E-05	0.122227058	0.347017194	0.987167274	2.68E-09
M297.1462T325	hilic_neg	M297.1462T325	297.1461789	325.1278823		[M-H-C6H10O5]- 460.21	21														0.130976803	0.62553935	0	0.530329902	0.087951321	0	0.023094161	0.015404588	-0.004347837	-0.031510663	0.250312	1.503019581	-0.000263838	E	E	E	0.130927051	0.760134477	0	0.252577303	0.352854466	0	-0.012756361	0.004161393	-0.009995844	-0.008015267	0.568180435	0.422887021	-0.000629152	E	E	E		297.1457684	297.1467554	318.0958031	327.3164459	66	24	0	42		9.53E-06	0.223619243	0.484227854	0.960754382	6.86E-07
M297.1536T77_1	hilic_neg	M297.1536T77_1	297.1536386	76.98843409		[M-H-C2H4]- 326.199	2														0.028530041	0.973586284	0	-0.078015072	0.924936791	0	0.003653719	-0.002217222	0.002624527	-0.006807083	0.151098261	0.324689421	-4.07E-05	E	E	E	0.438239548	0.515808482	0	-0.064099313	0.877760352	0	-0.002409404	-0.005417552	-0.010207445	-0.002196001	0.580208198	0.11586144	-0.001303208	E	E	E		297.1491793	297.1543372	75.233043	91.88525103	71	24	3	42		0.045355259	0.072798472	0.112338039	0.983176223	1.03E-08
M297.244T80	hilic_neg	M297.244T80	297.2439753	79.7589418	[369][M+2]-		2														0.259414706	0.408479281	0	0.251818568	0.479838262	0	0.012977695	0.010233114	-0.012314478	-0.009108844	0.708964451	0.434480577	-0.000535087	E	E	E	-0.356232601	0.528741106	0	-0.262825744	0.496004942	0	-0.007544468	-0.010200153	0.021106178	-0.016906856	1.199710343	0.892008983	0.001281873	E	E	E		297.2433455	297.2445479	78.59452494	80.4946794	69	24	3	42		0.014150059	0.067370262	0.159319022	0.982922895	1.11E-08
M297.2806T77_2	hilic_neg	M297.2806T77_2	297.2805932	77.05354352		[M-H-COCH2]- 340.302	2														0.178640474	0.48657823	0	-0.438291075	0.034108943	1	0.007534898	-0.018131184	-0.014885675	-0.006457252	0.856992414	0.308002937	-0.000537347	E	E	E	-0.205034066	0.601735226	0	-0.532775914	0.009538084	1	0.001992739	-0.025771466	0.013207333	-0.015639239	0.750726845	0.825129234	0.00098819	E	E	E		297.2800897	297.2812177	76.32391053	78.32268343	66	24	0	42		0.000459388	0.062904297	0.178730676	0.99473962	3.14E-11
M298.0237T378	hilic_neg	M298.0237T378	298.0237071	377.7231728		[M-2H+K]- 261.063 [M+Cl]- 263.056 [M-H]- 299.033	32														0.301990314	0.180872009	0	0.241351966	0.304370843	0	0.031316439	0.008043992	-0.017479378	-0.037310145	1.006316146	1.779647684	-0.000824008	E	E	E	0.260935736	0.55025882	0	0.398220518	0.10818839	0	-0.030038248	-0.002325535	-0.010514001	-0.029165768	0.597633359	1.538791535	-0.001182154	E	E	E		298.0233653	298.0243828	373.6406922	381.1927686	57	15	0	42		9.84E-06	0.148441802	0.464522364	0.94627949	3.22E-06
M298.0938T395	hilic_neg	M298.0938T395	298.093789	394.7877428		[M-H+NaCOOH]- 231.115 [M-2H+Na]- 277.115	6														-0.714838151	0.098450087	0	-2.275466633	3.10E-05	1	-0.00992689	-0.029806307	0.009345208	-0.002954475	0.538018777	0.140924813	0.000586162	E	E	E	-2.027656217	0.401021922	0	-2.861039163	0.039042016	1	0.01381927	-0.01043969	0.022455901	0.00372964	1.276430867	0.1967765	0.001471496	E	E	E		298.0933342	298.0944473	387.908257	397.1259099	60	24	0	36		2.03E-05	0.140024023	0.142568973	0.925917532	1.55E-05
M298.2471T80	hilic_neg	M298.2471T80	298.2471433	80.14971473	[369][M+3]-		2														0.304892245	0.548708033	0	0.447313914	0.439542796	0	0.010690764	0.010348581	-0.009248156	-0.007346182	0.532431307	0.350403801	-0.000388052	E	E	E	-1.827990744	0.518111114	0	-1.657660146	0.351143643	0	0.002268435	-0.008344371	0.016149074	-0.00543178	0.917940309	0.286581775	0.001293386	E	E	B		298.2464235	298.2478532	78.59452494	81.54665774	58	24	1	33		0.011498686	0.138228066	0.227020272	0.966113127	3.32E-07
M298.8622T1030	hilic_neg	M298.8622T1030	298.8621523	1030.097324	[373][M]-	[2M-H]- 149.935	24														0.20345371	0.074413129	0	-0.199738618	0.070157522	0	0.009319595	-0.029688474	-0.031515191	0.004008597	1.814380626	0.191205105	-0.001242618	E	E	E	0.139918894	0.565663464	0	-0.250083683	0.09334031	0	-0.007170438	-0.036424203	-0.020667267	-0.025980753	1.174761947	1.370749526	-0.001045647	E	E	E		298.8612813	298.8627388	1026.512854	1030.935954	67	24	1	42		0.013679795	0.111200348	0.545857418	0.984920784	5.99E-09
M299.0328T355	hilic_neg	M299.0328T355	299.0327857	355.104557			426														0.172113431	0.897908934	0	-1.257538228	0.013576731	1	0.002518311	-0.011329602	-0.002822869	-0.00634084	0.16251714	0.302450215	-0.000194987	E	E	E	-0.535543001	0.486843826	0	-1.29604371	0.001548842	1	0.008882843	-0.016028167	0.015360657	-0.002554436	0.873125334	0.13477254	0.00118337	E	E	E		299.0321841	299.0334118	353.95101	356.4554258	64	24	0	40		3.09E-05	0.069481499	0.099568897	0.919042734	2.39E-05
M299.0737T498	hilic_neg	M299.0737T498	299.0737277	498.35395		[2M+Cl]- 132.045	3														0.042753925	0.837448597	0	0.292134515	0.306101428	0	0.009764708	0.023167813	-0.001424509	-0.008327427	0.08201132	0.397207964	-0.000108773	E	E	E	-0.12088019	0.683605717	0	0.380350043	0.060648581	0	-0.017845482	0.021543108	0.013788423	-0.007791419	0.78375698	0.41107679	0.00064014	E	E	E		299.0733177	299.0745256	496.2215313	505.1169164	65	23	0	42		1.27E-05	0.10439545	0.345876177	0.801364522	0.001726119
M299.099T476	hilic_neg	M299.099T476	299.0989834	475.6672448		[3M-H+Cl]2- 188.076	3														-0.359555506	0.54622509	0	0.285255626	0.720067783	0	0.001755035	0.015802046	0.009529863	-0.010712895	0.548649649	0.510991813	0.000464985	E	E	E	-0.047290788	0.895696117	0	0.257083361	0.362892229	0	-0.015133995	0.01255033	0.008140241	-0.008752449	0.46270486	0.461780878	0.000215229	E	E	E		299.0985554	299.0995868	466.9851696	481.982297	68	24	0	41		2.39E-06	0.138774686	0.391821266	0.886534655	0.000122072
M299.1386T213	hilic_neg	M299.1386T213	299.138625	213.38829		[2M-2H+K]- 131.095	17														-0.611963725	0.02582985	1	0.128637628	0.813994938	0	-0.012599537	0.020872427	0.029913837	-0.004503106	1.722188096	0.214792578	0.001464087	E	E	E	-0.418225678	0.221274366	0	0.326577931	0.152158636	0	-0.024455192	0.009516926	0.029698295	-0.024801049	1.688100616	1.308508101	0.001864147	E	E	E		299.1380318	299.1391674	212.2408782	215.0642424	65	23	0	42		8.94E-05	0.06645439	0.199093755	0.977593786	4.28E-08
M299.2593T79_2	hilic_neg	M299.2593T79_2	299.2592613	78.59452494			2														0.340608175	0.220673158	0	0.237009391	0.428937576	0	0.019433983	9.08E-06	-0.015006555	-0.018750606	0.863951708	0.894380697	-0.000773158	E	E	E	0.013367087	0.967735902	0	-0.152565371	0.633205734	0	-0.001920889	-0.01515547	-0.004288009	-0.010057109	0.243737603	0.53061501	-6.19E-05	E	E	E		299.2586813	299.2599279	77.17111132	80.06075406	69	24	3	42		0.024749485	0.131464117	0.340408638	0.968499741	2.32E-07
M299.8655T1030	hilic_neg	M299.8655T1030	299.8655262	1030.299604	[373][M+1]-		24														0.219619141	0.095510061	0	-0.185945824	0.174425512	0	0.011219346	-0.025188443	-0.029736941	-9.90E-05	1.71200391	0.004722004	-0.001162779	E	E	E	0.162791467	0.524064354	0	-0.257484675	0.087950945	0	-0.006131963	-0.036368609	-0.022180108	-0.024480798	1.260754356	1.291611625	-0.001179373	E	E	E		299.8650469	299.8661381	1029.619077	1031.52824	62	20	0	42		6.19E-05	0.100180729	0.45719262	0.964180656	4.37E-07
M299.9861T437_1	hilic_neg	M299.9861T437_1	299.9861162	436.8198726		[M-2H+Na]- 279.024	8														0.456744641	0.057379586	0	-0.026466461	0.985197994	0	0.034130586	-0.007580077	-0.023896399	-0.042687004	1.375754436	2.036117206	-0.001258895	E	E	E	0.300960898	0.507390327	0	0.135552143	0.707364185	0	-0.027643083	-0.016862437	-0.017660584	-0.035068041	1.003857043	1.8501966	-0.001359037	E	E	E		299.9855747	299.9867439	420.4189973	440.2986786	58	17	0	41		1.48E-05	0.172210558	0.61951559	0.951621065	1.92E-06
M300.0094T376	hilic_neg	M300.0094T376	300.0094487	376.0526154	[375][M]-	[M-2H+K]- 263.056	32														0.560280363	0.012301014	1	0.018430361	0.841457064	0	0.024043844	-0.005445817	-0.033251709	-0.011436576	1.914354798	0.545510495	-0.00162014	C	E	E	0.271131259	0.472782666	0	-0.01318021	0.93516004	0	-0.024666204	-0.018554365	-0.020117757	-0.032588655	1.143526856	1.719383696	-0.001439788	E	E	E		300.009071	300.0100916	366.713829	378.8446193	66	24	0	42		1.30E-06	0.223587562	0.737181778	0.999022305	7.02E-15
M300.0401T394	hilic_neg	M300.0401T394	300.0401277	393.9217331			6														-0.003758528	0.975736071	0	-0.085643048	0.813994938	0	-0.012410388	-0.006337336	-0.003349715	0.022179592	0.192848515	1.05793907	1.09E-05	E	E	E	0.282835468	0.456441311	0	6.89E-05	0.972127541	0	-0.009132443	-0.011683763	-0.02779746	-0.011664693	1.580053986	0.615431441	-0.001480744	E	E	E		300.0396314	300.0406745	391.7909365	395.4424062	66	24	0	42		2.49E-05	0.107242794	0.417063544	0.94511364	3.58E-06
M300.0495T531	hilic_neg	M300.0495T531	300.0495428	530.7558214		[M-H+CF3COOH]- 167.066	16														0.688698709	0.092098789	0	-0.127333086	0.90466487	0	0.004731219	-0.010398797	-0.027286466	0.015010778	1.570926096	0.715995538	-0.00110565	E	E	E	0.875515596	0.052342227	0	-0.303623128	0.369977985	0	-0.004509364	-0.022386297	-0.044883866	-0.010137653	2.551273812	0.534864532	-0.002503251	E	E	E		300.0491231	300.050286	529.6322669	532.4615689	64	23	0	41		1.87E-05	0.063666583	0.131396408	0.99332834	1.03E-10
M300.086T437_2	hilic_neg	M300.086T437_2	300.0860351	437.1778763			8														-0.156946805	0.988177958	0	2.032713914	0.000597667	1	0.003491966	0.037700908	0.005320979	-0.000389353	0.306337358	0.018571647	0.000135987	E	E	E	0.252543788	0.863066308	0	2.354829348	7.03E-05	1	-0.021011777	0.02850596	-0.001644873	-0.004320512	0.093497332	0.227951054	-0.00036278	E	E	E		300.0855917	300.0867824	426.2880052	438.8568087	52	21	0	31		3.03E-05	0.185140875	0.198487751	0.922247418	1.96E-05
M300.0952T630	hilic_neg	M300.0952T630	300.0951874	630.2176758		[M-H]- 301.107	26														1.405920539	0.148381148	0	0.051419488	0.924936791	0	-0.004874056	-0.009498507	-0.025051195	0.032784132	1.442237885	1.563762508	-0.000940785	E	E	E	1.546281671	0.200454754	0	-0.304420591	0.734309338	0	0.003162275	-0.015119847	-0.039041438	0.000676081	2.219180442	0.035670145	-0.002013421	E	E	E		300.0945461	300.0957924	628.0268578	631.6438182	41	17	0	24		8.73E-05	0.15349987	0.213503362	0.995885542	9.22E-12
M300.1823T93	hilic_neg	M300.1823T93	300.1823305	92.73911196	[376][M]-	[M+Cl+NH3]- 248.186	22														-0.015163763	0.985559265	0	0.158500773	0.330683352	0	0.001371784	0.00761939	0.002572262	-0.003396313	0.148089289	0.161999926	7.32E-05	E	E	E	-0.030696747	0.874290726	0	0.133683806	0.357049595	0	-0.02039891	-0.004037865	0.005329704	-0.024890214	0.302949292	1.313212449	0.000291886	E	E	E		300.1815586	300.1828859	91.54214975	93.91198429	64	22	2	40		0.120074938	0.087640297	0.4907107	0.993420617	9.60E-11
M300.8603T1030	hilic_neg	M300.8603T1030	300.8603408	1030.284924	[373][M+2]-		24														0.204711362	0.07168031	0	-0.189258265	0.087668193	0	0.010200158	-0.028573344	-0.032262597	0.003405632	1.857410012	0.162444416	-0.001268197	E	E	E	0.135873427	0.567632145	0	-0.239567328	0.099934381	0	-0.00690293	-0.036039812	-0.020583809	-0.025477785	1.170018046	1.344212839	-0.001048863	E	E	E		300.859895	300.8609007	1029.622044	1031.540408	66	24	0	42		0.00043759	0.10142891	0.512212319	0.983992471	8.06E-09
M301.0128T377	hilic_neg	M301.0128T377	301.0127891	376.5936901	[375][M+1]-		32														0.364343792	0.054342654	0	0.310836701	0.074956266	0	0.024671697	0.008202158	-0.022042835	-0.018837616	1.269041721	0.898530936	-0.001120602	E	E	E	0.251789951	0.533091821	0	0.218232531	0.410974213	0	-0.022028867	-0.007620803	-0.017957178	-0.024135823	1.02071594	1.273410652	-0.00127119	E	E	E		301.0123642	301.0134355	365.9386296	380.5297295	63	21	0	42		1.81E-05	0.244181081	0.843061796	0.986995415	2.87E-09
M301.0936T178	hilic_neg	M301.0936T178	301.0935752	177.8892102	[377][M]-	[M-H]- 302.097	19														-0.503070325	0.391684099	0	0.165535017	0.881719716	0	0.000462221	0.017370292	0.010961994	-0.009096365	0.631099764	0.433885332	0.000609329	E	E	E	0.562210833	0.708492422	0	1.244426827	0.172151051	0	-0.0140424	0.014712778	-0.006910579	-0.003357222	0.392808828	0.177127684	-0.000713797	E	E	E		301.09313	301.0942238	176.1600733	181.4969981	65	24	0	41		1.01E-05	0.017121624	0.016292368	0.978142947	3.79E-08
M301.1216T92_1	hilic_neg	M301.1216T92_1	301.1216374	92.22958818			11														-0.070034213	0.958328819	0	0.565303818	0.221629313	0	0.003798637	0.004736964	-0.000410974	-0.003887574	0.023660453	0.185432464	0.000106319	E	E	E	-0.226947433	0.742039888	0	0.097085705	0.856993991	0	0.008289108	0.009757425	0.01063822	0.012066046	0.604694149	0.636606914	0.00062752	E	E	E		301.1208634	301.1221316	89.86767108	93.39687565	37	21	2	14		0.228420912	0.290399189	0.595282404	0.959722012	7.80E-07
M301.2025T92_2	hilic_neg	M301.2025T92_2	301.2024626	92.03720873			11														1.038076187	0.077085152	0	0.960785629	0.088226121	0	0.024768518	0.009223182	-0.020079499	-0.019722863	1.156009324	0.940756147	-0.00099663	E	E	E	0.726448216	0.444890098	0	0.246780462	0.766159062	0	0.001557277	0.003083888	-0.021761246	0.008365867	1.236945493	0.441384749	-0.00148103	E	E	E		301.201523	301.2029109	84.36577296	93.18027498	48	21	3	24		0.287744537	0.160337968	0.170522032	0.897946919	7.33E-05
M301.2178T78	hilic_neg	M301.2178T78	301.2177838	77.61495938	[378][M]-		2														-0.191046879	0.479267836	0	-0.150067836	0.637417152	0	-0.010415937	-0.003653926	0.006751746	0.007173811	0.388708947	0.342181918	0.000483759	E	E	E	-0.062228565	0.885091526	0	0.093019808	0.797811484	0	-0.022731575	-0.010849487	0.009653966	-0.031231049	0.5487475	1.647756132	0.000275941	E	E	E		301.2173036	301.2183807	77.02002557	78.39342045	66	24	0	42		0.00023631	0.052633245	0.164153566	0.994742877	3.13E-11
M301.2392T79	hilic_neg	M301.2392T79	301.239189	78.77144819		[M-H+HCOOH]- 256.239	2														-0.109727386	0.654043036	0	-0.162052725	0.568948649	0	-0.014227324	-0.004760672	0.002402764	0.020866566	0.138331014	0.995309371	0.000314682	E	E	E	-0.148349147	0.698558425	0	-0.051239037	0.890831286	0	-0.006282915	-0.009860801	0.016098264	-0.015477326	0.915052153	0.816586712	0.000747313	E	E	E		301.2383594	301.2397664	78.29374607	80.49349286	67	24	1	42		0.00857712	0.16595321	0.494033649	0.995770673	1.06E-11
M301.2389T281	hilic_neg	M301.2389T281	301.2389387	280.9634532		[M-H-CO2]- 346.225	12														0.02193286	0.991020798	0	-0.224548077	0.715417371	0	0.007468417	-0.003091484	-0.000143848	-0.01556435	0.008281546	0.742400233	-3.42E-05	E	E	E	0.133081312	0.79781258	0	0.162552065	0.677501781	0	-0.018132303	-0.008828983	-0.006003268	-0.022728341	0.34123579	1.199151632	-0.000529778	E	E	E		301.2384047	301.2396284	274.6870191	286.2590741	55	18	0	37		0.039408132	0.279890595	0.800927232	0.970837061	1.58E-07
M301.6838T365	hilic_neg	M301.6838T365	301.6838114	364.7371555		[M+Cl]- 266.721	31														-0.007673124	0.944384536	0	-0.105718102	0.62302511	0	-0.00850102	-0.013566034	0.004130813	0.008863225	0.237817617	0.422764868	3.28E-05	E	E	E	-0.311867814	0.258393134	0	-0.137350553	0.547372127	0	0.023434984	0.003187516	0.032312333	0.01860984	1.836686879	0.981858745	0.001968575	E	E	E		301.6833786	301.6844322	357.5131439	366.040319	59	24	0	35		3.80E-05	0.17194227	0.695157571	0.847544957	0.000499222
M301.9831T436	hilic_neg	M301.9831T436	301.9831245	436.471171		[M+Cl+NH3]- 249.987 [M+Cl+NH3]- 249.987	8														0.405903411	0.053957971	0	-0.001641786	0.931811029	0	0.033382842	-0.005443794	-0.022993961	-0.040935815	1.323799635	1.952587653	-0.001284829	E	E	E	0.216747419	0.605621535	0	0.179004369	0.542393136	0	-0.028577331	-0.014620366	-0.012957653	-0.035806788	0.736534611	1.88917301	-0.001067831	E	E	E		301.9827322	301.9837471	426.0025233	439.8074212	60	18	0	42		6.59E-06	0.170716315	0.649578483	0.982606602	1.22E-08
M302.0074T376	hilic_neg	M302.0074T376	302.0074377	376.0153675	[375][M+2]-		32														0.608853564	0.004256054	1	0.013334004	0.832611077	0	0.02042818	-0.007163977	-0.032831646	-0.003310866	1.890171077	0.157924224	-0.00178037	C	E	E	0.475737378	0.088992333	0	0.064060129	0.867092083	0	-0.021780715	-0.016738678	-0.035411701	-0.025710378	2.012860121	1.356484475	-0.002457635	E	E	E		302.0070358	302.0080576	366.6432077	378.8846084	65	23	0	42		1.38E-06	0.239091568	0.774873338	0.998940698	1.05E-14
M302.0252T348	hilic_neg	M302.0252T348	302.0251792	348.2519806			59														-0.045368299	0.891516805	0	0.273220754	0.075027748	0	0.004680708	0.014932612	0.007385437	-0.008890526	0.425191586	0.424067075	0.000197794	E	E	E	-0.051189514	0.751442382	0	0.402669843	0.001711653	1	-0.013312938	0.017476633	0.007723569	-0.005925832	0.439020551	0.312648009	0.000388446	E	E	E		302.024786	302.0257797	345.980216	350.2491051	64	22	0	42		9.10E-06	0.166141197	0.769129182	0.961846056	5.97E-07
M302.0251T390	hilic_neg	M302.0251T390	302.025121	390.3959313	[379][M]-	[M-H]- 303.028	6														0.432591995	0.013298225	1	0.341947991	0.017871804	1	0.032748481	0.012451044	-0.026072716	-0.028745942	1.501048513	1.371145837	-0.001391962	E	E	E	0.155627071	0.654102898	0	0.41870653	0.022265182	1	-0.031909403	0.000863427	-0.010610406	-0.030611452	0.603113163	1.615066112	-0.000885464	E	E	E		302.0247122	302.0257477	368.0362241	391.7429607	62	20	0	42		4.39E-06	0.04939933	0.171333387	0.959163348	8.35E-07
M302.063T526	hilic_neg	M302.063T526	302.0629525	526.3711785			16														0.111888754	0.457074677	0	0.169930479	0.302510394	0	0.021845216	0.002965143	-0.011920622	-0.026368044	0.68628953	1.257723019	-0.000486409	E	E	E	-0.022169797	0.94407619	0	0.015744647	0.945970932	0	0.004225561	-0.003523213	-0.005801756	0.001874986	0.329781462	0.098924607	0.000153395	E	E	E		302.0624246	302.0635261	523.4565333	528.9288316	65	24	0	41		2.22E-05	0.110782201	0.519423412	0.839494516	0.000636562
M302.0655T189	hilic_neg	M302.0655T189	302.0655298	189.165026			624														-0.047078507	0.881233799	0	1.632871648	6.09E-05	1	0.009415334	0.032262335	0.003067394	-0.008567605	0.176594849	0.408664161	5.57E-05	E	E	E	0.93476772	0.205674271	0	1.945479582	7.15E-05	1	-0.02525187	0.01629715	-0.019356256	-0.012344865	1.1002419	0.651317464	-0.001555692	E	E	E		302.0650969	302.0661962	188.2311499	190.6574233	62	20	0	42		2.79E-05	0.132434821	0.099343299	0.994149189	5.35E-11
M302.0969T178	hilic_neg	M302.0969T178	302.096925	178.2362887	[377][M+1]-		19														-1.810512165	0.420342404	0	0.739746191	0.852655252	0	0.000241201	0.015108057	0.01002659	-0.007947877	0.577247014	0.379103902	0.000578886	E	E	B	0.776812321	0.826010697	0	2.654928417	0.168645871	0	-0.013386148	0.014650452	-0.005747734	-0.003391887	0.326710806	0.178956605	-0.000465127	E	E	E		302.096485	302.0973925	176.0039707	180.9065366	41	20	0	21		9.92E-05	0.078831204	0.061110029	0.959200037	8.31E-07
M302.1016T495	hilic_neg	M302.1016T495	302.1015721	495.2440001			3														-0.219111469	0.398679252	0	-0.102696988	0.745244264	0	-0.020300285	-0.005692918	0.00723013	0.025322931	0.416250284	1.207872424	0.000576757	E	E	E	-0.022290234	0.962655272	0	-0.040551487	0.910608664	0	-0.010803108	-0.017403864	0.000787051	-0.022578244	0.044737304	1.191232512	0.000109715	E	E	E		302.1011316	302.1023105	494.3171024	498.9632541	66	24	0	42		8.82E-06	0.087744327	0.283880208	0.982038518	1.43E-08
M302.1T136	hilic_neg	M302.1T136	302.0999994	135.7468034		[M+Cl+NH3]- 250.101	34														0.62540236	0.219683548	0	0.270573818	0.634109158	0	0.011717855	0.003241055	-0.015611564	-0.002328534	0.898783034	0.111068183	-0.000790804	E	E	E	0.577406128	0.541577022	0	0.349835329	0.61871832	0	-0.006162476	0.002194706	-0.02199589	-0.001808804	1.250283071	0.095432834	-0.001221523	E	E	E		302.0995108	302.1006682	134.437416	136.996566	47	14	0	33		0.000209612	0.125293225	0.266583507	0.992800265	1.51E-10
