variableMetadata	chromato	namecustom	mz	rt	isotopes	adduct	pcgroup	BiH_base_POS_QTof_Plasma.txt_.MzDelta_Query.Bank.0.005Da..MzBank.RtQuery.RtDelta_Query.Bank.0.2min...RtBank.name.M.Formule.M.H..M.H...th.Intensite...Tr.Masse.Exp.Delta.ppm.	BiH_Pool_Qtof_Pos_plasma.txt_.MzDelta_Query.Bank.0.005Da..MzBank.RtQuery.RtDelta_Query.Bank.0.2min...RtBank.G.N.compound.composition.Formule.M.H...M.H....Th...TR.Masse.exo.delta.ppm.	BiH_DB_Lipids_POS.MzDelta_Query.Bank.0.005Da..MzBank.m.z..M.H...Formule.Brute..M..Annotation..Lipid.class.and.subclass.RT.min..	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	PCA_xload-p1_LAT	PCA_xload-p2_LAT	OPLSDA_xload-p1_LAT	OPLSDA_xload-o1_LAT	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-ortho_LAT	OPLSDA_coef_LAT	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	PCA_xload-p1_MX2	PCA_xload-p2_MX2	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	supp_mzmin	supp_mzmax	supp_rtmin	supp_rtmax	supp_npeaks	supp_Sample	supp_BLC	supp_fold	supp_tstat	supp_pvalue	supp_pool_CV	supp_poolCV_over_sampleCV
M326.3056T17.38	c18acqui_pos	M326.3056T17.38	326.3055506	17.38080911		[3M+Na]+ 101.098	39				-0.061776664	0.928322169	0	0.075618515	0.775310548	0	-0.001209293	0.005431282	0.008682108	0.015821997	0.486799521	0.786496135	0.000526273	E	E	E	-0.032878909	0.970773433	0	0.071459142	0.764702483	0	-0.003229568	0.022601222	E	E	E	326.3045399	326.3067206	17.36702135	17.3869007	35	35	0	3.515726092	-16.82763626	0	0.287082186	1.007946554
M336.1834T17.41	c18acqui_pos	M336.1834T17.41	336.1834114	17.40867433		[M+H]+ 335.18	39				-0.12461106	0.678019378	0	-0.004931491	0.93664423	0	0.009041674	0.020092805	0.015876523	0.014053878	0.890185174	0.698604655	0.001675139	E	E	E	-0.060861102	0.857157594	0	-0.053153831	0.637715042	0	0.007145111	0.014171765	E	E	E	336.1824345	336.1845669	17.34895466	17.5507327	72	45	0	5.022611142	-11.28273801	1.35E-11	0.142081915	0.985260477
M482.1143T17.41	c18acqui_pos	M482.1143T17.41	482.1142765	17.41074026	[1356][M]+	[M+H]+ 481.107	39				-0.0766648	0.890091454	0	0.016294343	0.970045887	0	0.004981605	0.020206226	0.006992361	0.007107176	0.39205663	0.353290832	0.000639339	E	E	E	-0.111965184	0.882086778	0	-0.209449256	0.347693685	0	0.013325133	0.010335913	E	E	E	482.1125748	482.1159934	17.36341079	17.54051805	72	43	0	25.47772662	-7.150337298	3.83E-09	0.23982858	0.906940679
M406.2927T17.4	c18acqui_pos	M406.2927T17.4	406.2926983	17.39769258		[M+Na]+ 383.304	39				-0.034707377	0.973926748	0	0.095967232	0.76135442	0	-0.000922947	0.016434986	0.005344047	0.015518548	0.299636881	0.771411939	0.000236931	E	E	E	-0.17718556	0.802803226	0	0.096908684	0.683357117	0	-0.00527774	0.020399479	E	E	E	406.2915862	406.2942593	17.38185315	17.40425069	35	35	0	7.142086231	-17.71275754	0	0.143045007	0.475232518
M429.3692T17.4	c18acqui_pos	M429.3692T17.4	429.3692046	17.39766004	[1186][M]+	[2M+Na]+ 203.188	39				-0.017707672	0.984290207	0	0.073985971	0.838928756	0	-0.002973526	0.020183623	0.003028479	0.004137023	0.169804617	0.205647394	0.000109682	E	E	E	-0.205921916	0.783042724	0	0.208967833	0.417020503	0	-0.009699358	0.019726648	E	E	E	429.3675917	429.3703986	17.3804845	17.40399729	40	40	0	15.3087551	-14.99545659	0	0.127259608	0.371653548
M168.5954T17.38	c18acqui_pos	M168.5954T17.38	168.5953544	17.38299683		[M+2H]2+ 335.18	39				0.032636545	0.93229237	0	0.022700943	0.893155793	0	0.004609984	0.00539809	-0.005583576	0.01463968	0.313067089	0.727724285	-0.000398865	E	E	E	-0.052026942	0.926129701	0	-0.120460729	0.417653852	0	0.012764025	0.013622309	E	E	E	168.5948461	168.5960819	17.22445505	17.53495713	77	36	0	20.76048309	-17.73806355	0	0.146344053	0.779403932
M160.1332T1.17	c18acqui_pos	M160.1332T1.17	160.1332171	1.168539074	[241][M]+		40				-0.074303773	0.928929237	0	0.191672855	0.427037809	0	-0.006421537	-0.021212958	0.006342115	0.006085625	0.355597829	0.302510532	0.000547384	E	E	E	-0.153830287	0.840241981	0	0.4375129	0.075102214	0	-0.016798371	0.009737975	E	E	E	160.1330596	160.1334057	1.157337968	1.178641052	50	50	0	256.3885462	-22.27229462	0	0.206537131	0.652575128
M244.0928T1.17	c18acqui_pos	M244.0928T1.17	244.0928303	1.168539074	[470][M]+	[M+Na]+ 221.106	40		0.000230348622#244.0926#0.02146092608398#1.19#8#10#Cytidine#C9H13N3O5#C9H14N3O5#244.09281#68.35#1.19#244.0926#-0.86		0.269092632	0.686152843	0	-0.316835792	0.235690339	0	0.0157475	-0.020449668	-0.027634396	0.021678137	1.549440638	1.077599133	-0.001646457	E	E	E	0.307239384	0.399711899	0	-0.456585458	0.018336115	1	0.01963563	0.017685617	E	E	E	244.0925616	244.0931772	1.157337968	1.179751101	40	40	0	317.0731422	-24.01316145	0	0.250638994	0.85590871
M192.0325T1.15	c18acqui_pos	M192.0325T1.15	192.0325295	1.147750045		[M+H]+ 191.021	40				0.115557416	0.833808477	0	0.636367872	0.030126611	1	-0.023633893	-0.01818876	-0.007228543	-0.025910181	0.40529918	1.287969966	-0.000558802	E	E	E	0.382558713	0.532374789	0	0.613567749	0.0218127	1	-0.020230869	0.022300183	E	E	E	192.0322948	192.0327603	1.136132629	1.164731524	50	50	0	3.075050229	-5.351658996	0.011415201	0.212215732	0.53192634
M217.0683T1.15	c18acqui_pos	M217.0683T1.15	217.0683193	1.153090615		[2M+Na+2K]3+ 275.156	40				0.363876606	0.520958248	0	-0.172489237	0.604703039	0	-0.003249879	-0.017567126	-0.024412291	-0.0267772	1.368779514	1.331068615	-0.002272624	E	E	E	0.109840892	0.891726853	0	-0.401309224	0.134628674	0	0.017306935	-0.008039132	E	E	E	217.0679352	217.068507	1.147459767	1.166139663	13	13	0	15.17860094	-14.45464306	0	0.124933057	0.28259198
M157.0114T1.17	c18acqui_pos	M157.0114T1.17	157.0114012	1.169972241		[2M+2Na+2K-H]3+ 174.066	40				0.543927226	0.323966492	0	-0.018828667	0.961275534	0	-0.002169976	0.015653458	-0.037555875	0.009098264	2.105730807	0.452265886	-0.002849786	E	E	C	0.16320569	0.85878684	0	-0.025088777	0.926731589	0	-0.002736457	-0.002123578	E	E	E	157.0110023	157.0128047	1.157337968	1.488347258	48	44	0	5.975956756	-9.501957294	1.28E-05	0.263554546	0.610592258
M277.1033T1.17	c18acqui_pos	M277.1033T1.17	277.1032986	1.16596361		[M+K+NH3]+ 221.106	40	0.000498563647#277.1028#0.1559636098604#1.01#EE [M+H]+#C10H16N2O7#C10H17N2O7#277.103027#100#1.01#277.1028#-0.821			0.022904414	0.987531524	0	-0.232965339	0.232034616	0	0.013230048	-0.004562855	-0.010268238	-0.010373044	0.575732674	0.515633929	-0.000189308	E	E	E	-0.147024139	0.837399658	0	-0.437029557	0.022976555	1	0.022850304	0.028952052	E	E	E	277.1025758	277.1036204	1.155548243	1.177965994	34	34	0	23.84879722	-22.5206757	0	0.204993423	0.704820907
M325.1132T1.15	c18acqui_pos	M325.1132T1.15	325.1131822	1.148842271		[M+H]+ 324.108	40				-0.26113797	0.831819144	0	0.257659611	0.641363272	0	0.004162334	0.025576565	0.01018113	0.047037365	0.570848583	2.33818173	0.000966289	E	E	E	-0.025676891	0.980740181	0	0.342443657	0.327086057	0	-0.011486889	0.019476357	E	E	E	325.1113295	325.1140263	1.14044696	1.167792836	14	14	0	37.80496269	-17.60575061	0	0.149500094	0.382270915
M162.1387T1.17	c18acqui_pos	M162.1387T1.17	162.138696	1.167005151	[241][M+2]+		40				-0.242024026	0.792448734	0	0.504023807	0.106990896	0	-0.017515759	-0.026974065	0.016839153	-0.014388944	0.944159146	0.715260462	0.001190024	E	E	E	-0.161217001	0.857037138	0	0.31266172	0.275758167	0	-0.009989044	-0.013068436	E	E	E	162.1383223	162.1392314	1.157337968	1.171496927	8	8	0	14.97727392	-21.89656035	0	0.267097139	0.870437873
M361.1721T1.16	c18acqui_pos	M361.1721T1.16	361.1721143	1.16391738			40				0.323466549	0.359055069	0	0.071322883	0.659964396	0	0.000695087	0.007960403	-0.036424141	0.011132787	2.042275291	0.553400021	-0.002684931	E	E	E	0.23699556	0.539903608	0	-0.134345283	0.451830127	0	0.007134932	0.014352544	E	E	E	361.1714295	361.1727036	1.157322436	1.171496927	25	25	0	17.72520183	-28.19550377	0	0.148186974	0.646068791
M559.247T1.16	c18acqui_pos	M559.247T1.16	559.246957	1.158560299			40				0.432156734	0.130134571	0	-0.378875915	0.028384943	1	0.013546148	-0.019111187	-0.0446761	-0.007957093	2.504956673	0.395539366	-0.003361551	E	E	E	-0.038083592	0.983611331	0	-0.463217966	0.033224927	1	0.021065938	0.020907663	E	E	E	559.2461956	559.2478289	1.157337968	1.164393702	5	5	0	34.09556265	-20.27697618	0	0.185163106	0.572886538
M263.1241T1.16	c18acqui_pos	M263.1241T1.16	263.1241472	1.161011445			40				0.123856537	0.888003495	0	-0.83434052	6.68E-06	1	0.038484642	0.003170676	-0.015395829	0.022647101	0.863232998	1.125765395	-0.000749395	E	E	E	-0.190028308	0.746052797	0	-1.097869543	6.55E-08	1	0.036840736	0.012105403	E	E	E	263.1231168	263.1248721	1.147921844	1.169208233	34	34	0	15.80369986	-17.08621703	0	0.188787474	0.461373115
M242.6424T1.15	c18acqui_pos	M242.6424T1.15	242.6424012	1.146931238	[463][M]2+	[3M+Na+K]2+ 141.113	40				0.36098368	0.645990983	0	0.514929964	0.126189079	0	-0.011309969	-0.016179981	-0.021578602	0.000353153	1.209896608	0.017554876	-0.001508704	E	E	E	0.637090762	0.197279607	0	0.041429747	0.967038709	0	0.001002269	0.018466247	E	E	E	242.6419652	242.6428846	1.140158138	1.152061627	10	10	0	47.46010909	-15.02378211	0	0.223609227	0.514784801
M180.0689T1.15	c18acqui_pos	M180.0689T1.15	180.0689043	1.152857816		[M+K]+ 141.113	40				0.254986064	0.630966064	0	0.410847931	0.07726924	0	-0.015301122	0.013534631	-0.01616516	-7.11E-05	0.906368856	0.003532209	-0.00152325	E	E	E	0.255962371	0.667633425	0	0.258548866	0.2835735	0	-0.011833961	0.00684354	E	E	E	180.0683264	180.0693666	1.143944038	1.169256302	16	16	0	9.307218208	-17.05702404	0	0.135177774	0.358585934
M146.0271T1.16_1	c18acqui_pos	M146.0271T1.16_1	146.0270746	1.16464868		[M+H-HCOOH]+ 191.021	40				0.298152896	0.566698387	0	0.263681556	0.237854607	0	-0.012809851	-0.024831512	-0.021715469	-0.020860261	1.217570672	1.036943332	-0.001877403	E	E	E	0.172606088	0.825910522	0	0.278498426	0.240865047	0	-0.013253377	0.024562084	E	E	E	146.0266339	146.0275216	1.136132629	1.184028813	47	47	0	2.647872084	-7.680911208	0.000307809	0.14715226	0.416857757
M304.0246T1.15	c18acqui_pos	M304.0246T1.15	304.024562	1.145015744			40				0.052728571	0.94187099	0	-0.171947775	0.396498955	0	0.013530977	-0.006801648	-0.006432475	0.040358673	0.360664216	2.006190431	-0.000454663	E	E	E	0.311872662	0.521545439	0	-0.084969433	0.705786753	0	0.002734613	0.00565574	E	E	E	304.0237996	304.0252332	1.128408496	1.15126988	17	17	0	9.192604828	-17.68749957	0	0.249754528	0.844432281
M183.969T1.15	c18acqui_pos	M183.969T1.15	183.9690015	1.146071936			40				0.296399618	0.410709367	0	-0.222215623	0.237476665	0	0.012772293	-0.000916649	-0.033260826	0.001450291	1.864910508	0.072092573	-0.002562845	E	E	E	0.389278406	0.253510692	0	-0.274898039	0.160517215	0	0.013117359	-0.016619983	E	E	E	183.9688795	183.9691511	1.142124288	1.147608199	5	5	0	2.08641742	-4.657836829	0.018623117	0.18467622	0.562818526
M167.0922T1.16	c18acqui_pos	M167.0922T1.16	167.0921642	1.158108888			40				-0.087485867	0.834858254	0	-0.149843338	0.419476549	0	0.004385372	-0.007078397	0.013466943	-0.016955252	0.755081742	0.84282913	0.000781303	E	E	E	0.001264788	0.996946338	0	0.07019924	0.782142595	0	-0.001172669	-0.01242592	E	E	E	167.0915933	167.0923841	1.14044696	1.168052289	13	13	0	2.933637389	-14.57869826	2.87E-12	0.123252608	0.441517389
M227.1392T1.17	c18acqui_pos	M227.1392T1.17	227.1392048	1.168800241			40				-0.103169178	0.921185682	0	0.594850541	0.002401549	1	-0.019947159	-0.002353679	0.011676302	0.011162393	0.654681818	0.554871708	0.000695247	E	E	E	-0.007111483	0.973458977	0	0.593298603	0.001411793	1	-0.026436758	0.014986727	E	E	E	227.1383967	227.1395035	1.163359888	1.176076171	5	5	0	6.762111507	-19.26155034	0	0.264055041	0.896302941
M364.1355T1.16	c18acqui_pos	M364.1355T1.16	364.1354503	1.162512925		[M+Na+NH3]+ 324.108	40				0.019684162	0.979942316	0	0.016527874	0.964549318	0	0.008993471	0.006934224	-0.006040106	0.030507217	0.338664408	1.516484123	-0.000122681	E	E	E	0.062218281	0.949719906	0	0.040336344	0.903482359	0	-0.000554028	0.035500127	E	E	E	364.1338773	364.1357685	1.150642576	1.175171417	9	9	0	13.64926674	-20.86853486	0	0.239055582	0.806220697
M241.0787T1.17	c18acqui_pos	M241.0787T1.17	241.0786775	1.172526328			40				-0.086379416	0.925041884	0	0.220346945	0.368860745	0	-0.011985233	0.024231235	0.009185016	-0.005807924	0.514997214	0.288706241	0.000608522	E	E	E	0.078356702	0.949719906	0	0.552168247	0.016328516	1	-0.023634347	0.004037438	E	E	E	241.0682896	241.080028	1.119373701	1.18361002	5	5	0	3.739919118	-13.73848304	2.13E-11	0.178486172	0.5297903
M522.3555T15.36	c18acqui_pos	M522.3555T15.36	522.3554744	15.36277853	[1506][M]+	[M+H]+ 521.347	42	0.000074434742#522.3554#0.0872214712567#15.45#PC(18:1/0:0) [M+H]+#C26H52NO7P#C26H53NO7P#522.3554159#100#15.45#522.3554#-0.03		0.000374434742#522.3551#522.3551#C26H52NO7P#([M+H]+)_LPC18:1#Lyso-Glycerophosphocholines (LPC)#4.2|0.000056034742#522.3554184#522.3554184#C26H52NO7P#([M+H]+)_LPC 18a:1#Lyso-Glycerophosphocholines#NA#	-0.127747987	0.632010477	0	-0.181771246	0.118069443	0	0.015605377	-0.017139361	0.016916793	0.017271134	0.948512383	0.858531303	0.001591448	E	E	E	-0.169846124	0.51685394	0	-0.207438358	0.077744586	0	0.017660715	0.002313055	E	E	E	522.3483031	522.3566922	15.16012329	15.37412198	52	49	0	4991.285802	-32.54442219	0	0.107805945	0.623542579
M523.359T15.36	c18acqui_pos	M523.359T15.36	523.3589917	15.36305642	[1506][M+1]+		42			0.000219322394#523.3587724#523.3587724#C26H52NO7P#([M+H]+ C13)_LPC 18a:1#Lyso-Glycerophosphocholines#NA#	-0.029807637	0.928929237	0	-0.192531133	0.227193079	0	0.012517177	-0.019601757	0.002505135	0.015208873	0.140461096	0.756018332	0.000297203	E	E	E	-0.057713141	0.923511651	0	-0.18063538	0.230982753	0	0.013426806	0.00235577	E	E	E	523.3579963	523.3601701	15.35599604	15.37412198	49	49	0	968.4131528	-33.73144113	0	0.136209855	0.687676884
M570.3555T15.37	c18acqui_pos	M570.3555T15.37	570.3554986	15.36694873	[1710][M]+	[M+H]+ 569.348	42			0.002485220329#570.3530134#570.3530134#C28H54NO7P#([M+Na]+)_LPC 20a:2#Lyso-Glycerophosphocholines#NA#|0.001198620329#570.3543#570.3543#C30H52NO7P#([M+H]+)_LPC22:5#Lyso-Glycerophosphocholines (LPC)#3.7|0.000080220329#570.3554184#570.3554184#C30H52NO7P#([M+H]+)_LPC 22a:5#Lyso-Glycerophosphocholines#NA#	0.054649905	0.933468535	0	0.189249911	0.548692786	0	-0.016774439	-0.040427269	0.000453379	-0.036956081	0.02542061	1.837050899	-0.000312765	E	E	E	-0.012063434	0.99124329	0	0.088570083	0.777832394	0	-0.002866898	-0.032673681	E	E	E	570.354264	570.3569709	15.3610907	15.37849284	50	50	0	423.1310441	-19.67940961	0	0.079244423	0.207225982
M524.3616T15.36	c18acqui_pos	M524.3616T15.36	524.361634	15.36281162	[1506][M+2]+		42			0.00049237867#524.3621264#524.3621264#C26H52NO7P#([M+H]+ 2C13)_LPC 18a:1#Lyso-Glycerophosphocholines#NA#	-0.000239075	0.975682886	0	-0.193136311	0.162726276	0	0.0138886	-0.022708187	-0.001470306	0.013728016	0.082438975	0.682406333	2.74E-06	E	E	E	0.031164662	0.931755677	0	-0.229866272	0.062813998	0	0.018347385	-0.000843513	E	E	E	524.3609541	524.362924	15.35599173	15.37412198	49	49	0	202.6057367	-36.41755371	0	0.162714753	0.932616311
M289.6418T15.37_1	c18acqui_pos	M289.6418T15.37_1	289.641776	15.36506812	[660][M]2+		42				0.088311941	0.7874508	0	-0.220040396	0.042864453	1	0.018178183	-0.032570589	-0.018221304	0.005622886	1.021655385	0.279508206	-0.001252837	E	E	E	0.059386969	0.846173633	0	-0.239559088	0.022197544	1	0.023871452	-0.006579829	E	E	E	289.641247	289.6424125	15.35979419	15.37788089	44	44	0	240.106183	-38.22802536	0	0.08612367	0.571245452
M428.3737T15.39	c18acqui_pos	M428.3737T15.39	428.373711	15.38573545	[1183][M]+		42	0.00061104832#428.3731#0.1542645466641#15.54#Stearoyl-L-carnitine#C25H49NO4#C25H50NO4#428.373436#100#15.54#428.3731#-0.784			0.168965501	0.740710632	0	0.180381205	0.409398187	0	-0.013156163	-0.032649225	-0.013878513	-0.004316748	0.778158192	0.214581361	-0.00122122	E	E	E	0.353883871	0.468953031	0	0.111546679	0.709130344	0	-0.006789133	-0.004291667	E	E	E	428.3730711	428.3751755	15.37677907	15.51804381	51	50	0	74.6095082	-23.40950327	0	0.173178588	0.567815753
M544.3376T15.36	c18acqui_pos	M544.3376T15.36	544.3375989	15.36293402	[1600][M]+	[M+Na]+ 521.347 [M+H-CO2]+ 587.318	42			0.000898856536#544.3367#544.3367#C26H52NO7P#([M+Na]+)_LPC18:1#Lyso-Glycerophosphocholines (LPC)#4.2|0.000235456536#544.3373634#544.3373634#C26H52NO7P#([M+Na]+)_LPC 18a:1#Lyso-Glycerophosphocholines#NA#|0.001601143464#544.3392#544.3392#C28H50NO7P#([M+H]+)_LPC20:4#Lyso-Glycerophosphocholines (LPC)#3.3|0.002169543464#544.3397684#544.3397684#C28H50NO7P#([M+H]+)_LPC 20a:4#Lyso-Glycerophosphocholines#NA#	0.054802267	0.901576574	0	-0.223057243	0.042899903	1	0.018836321	-0.038695551	-0.011299735	0.011051749	0.633568009	0.549371727	-0.000765674	E	E	E	0.049165932	0.878834992	0	-0.227253651	0.043728973	1	0.0191622	0.005714872	E	E	E	544.3367784	544.3389082	15.35599173	15.37412198	50	50	0	122.9599234	-42.02391063	0	0.070860449	0.443534893
M296.2587T15.38	c18acqui_pos	M296.2587T15.38	296.2586817	15.38087775	[690][M]+	[M+H]+ 295.252	42				-0.010168668	0.976827327	0	-0.009949263	0.951427903	0	0.010978076	0.029593348	-1.85E-05	0.019462948	0.001034481	0.967484266	0.000139979	E	E	E	-0.210390111	0.637929199	0	-0.119201306	0.558594422	0	0.009903323	0.002047337	E	E	E	296.2578167	296.2593326	15.35685495	15.63966103	97	50	0	28.88418462	-34.85624313	0	0.103550605	0.528144103
M430.3892T15.34	c18acqui_pos	M430.3892T15.34	430.3892487	15.34414376	[1183][M+2]+		42	0.000148695203#430.3891#0.1858562423157#15.53#(+-)-?-Tocopherol  [M]+#C29H50O2#C29H50O2+#430.380532#100#15.53#430.3891#NA#			0.015608556	0.997491148	0	-0.202559759	0.685329256	0	0.008558454	0.019880612	-0.002088085	0.011197569	0.117077431	0.55662027	-6.21E-05	E	E	E	0.223169045	0.878834992	0	-0.031733312	0.943674732	0	0.000811247	-0.00298786	E	E	E	430.3879931	430.3903862	15.32978261	15.36515388	52	49	3	5.503538692	-7.570770412	7.39E-10	0.299765862	0.463275364
M537.3083T15.36_2	c18acqui_pos	M537.3083T15.36_2	537.3083295	15.36082887		[M+Na]+ 514.322	42				-0.069186847	0.81726851	0	-0.279261442	0.04925117	1	0.025100915	-0.022558472	0.005366972	0.030535221	0.300922227	1.517876188	0.00071088	E	E	E	0.050315971	0.885166554	0	-0.296497564	0.019423665	1	0.02476052	0.012046453	E	E	E	537.306828	537.3093573	15.34279695	15.36771328	50	50	0	45.65757303	-27.92965162	0	0.121391716	0.583420417
M290.1433T15.36_2	c18acqui_pos	M290.1433T15.36_2	290.1433004	15.36290092	[660][M+1]2+		42				0.0570316	0.895812139	0	-0.165551964	0.183889566	0	0.011316442	-0.034433328	-0.011338338	-0.001149279	0.635732423	0.057129544	-0.000751536	E	E	E	0.092719821	0.811302867	0	-0.228298805	0.074927237	0	0.021752862	-0.01044352	E	E	E	290.1426344	290.144202	15.35599173	15.37677907	26	26	0	29.23700122	-31.15710517	0	0.088978259	0.492064237
M604.2701T15.36	c18acqui_pos	M604.2701T15.36	604.2700512	15.3646415	[1816][M]+		42				0.156533667	0.448035372	0	-0.133857539	0.187615247	0	0.008475619	-0.035341714	-0.031668639	-0.000804188	1.775637739	0.039975391	-0.002559444	E	E	E	0.09916345	0.673649061	0	-0.120048976	0.206691601	0	0.012650666	0.003160035	E	E	E	604.2690873	604.2711572	15.35599604	15.37832873	36	36	0	32.88189474	-38.68922639	0	0.073085261	0.57243875
M538.3078T15.36_2	c18acqui_pos	M538.3078T15.36_2	538.3077735	15.35979419			42				-0.122488188	0.673548382	0	-0.338268001	0.01354803	1	0.029448657	-0.013146457	0.011197026	0.036462213	0.627809141	1.812501235	0.001218906	E	E	E	0.017707069	0.949719906	0	-0.315475839	0.007804375	1	0.027144647	0.009241678	E	E	E	538.3064773	538.3086944	15.34240872	15.6371383	57	50	0	31.74133581	-28.65094436	0	0.151440671	0.738680487
M537.81T15.36_1	c18acqui_pos	M537.81T15.36_1	537.8099881	15.3610907	[1567][M+2]+		42				-0.042197177	0.837039757	0	-0.40458926	0.002680762	1	0.032992794	-0.016740339	-4.36E-05	0.037551931	0.002446796	1.866670025	0.000413737	E	E	E	0.0250197	0.941646933	0	-0.374658941	0.005983719	1	0.027011192	0.007117546	E	E	E	537.8088187	537.8127051	15.3455954	15.65154185	61	50	0	8.587326284	-22.12059401	0	0.115646109	0.537102775
M288.1395T15.37	c18acqui_pos	M288.1395T15.37	288.1394646	15.36526232		[M+Na+K]2+ 514.322	42				-0.007111322	0.958950786	0	-0.220787894	0.099253729	0	0.016508222	-0.034044637	-0.002169334	0.007276155	0.121632973	0.361690609	8.19E-05	E	E	E	-0.019240148	0.988876145	0	-0.277247233	0.026481523	1	0.022452607	0.003283017	E	E	E	288.1386688	288.1402404	15.35717997	15.37713926	17	17	0	19.30107868	-32.60274655	0	0.143528604	0.74017165
M525.3648T15.36	c18acqui_pos	M525.3648T15.36	525.3648279	15.3640425	[1506][M+3]+		42				0.058936477	0.93229237	0	-0.246664638	0.14176011	0	0.011307087	-0.030316036	-0.005724803	0.007555178	0.32098556	0.375560577	-0.000554013	E	E	E	-0.031931604	0.977113387	0	-0.202235116	0.228961279	0	0.014206482	-0.003905068	E	E	E	525.3632623	525.3658857	15.35599604	15.37412198	25	25	0	21.13043662	-28.37456891	0	0.14578086	0.656073926
M545.3412T15.36	c18acqui_pos	M545.3412T15.36	545.3411544	15.363092	[1600][M+1]+		42			0.000436963379#545.3407174#545.3407174#C26H52NO7P#([M+Na]+ C13)_LPC 18a:1#Lyso-Glycerophosphocholines#NA#|0.001968036621#545.3431224#545.3431224#C28H50NO7P#([M+H]+ C13)_LPC 20a:4#Lyso-Glycerophosphocholines#NA#	0.027681169	0.974741138	0	-0.152197777	0.325413162	0	0.009110225	-0.030933278	-0.004404116	0.00505898	0.246935617	0.251476985	-0.000303479	E	E	E	0.181743178	0.596180966	0	-0.119043748	0.428562238	0	0.010633535	0.005943575	E	E	E	545.3394486	545.3424521	15.34882643	15.37412198	42	42	0	20.19905099	-34.28961336	0	0.143309621	0.788490087
M624.2808T15.36	c18acqui_pos	M624.2808T15.36	624.2808203	15.36300036	[1870][M+2]+		42				0.086244586	0.739829383	0	-0.085973742	0.432239168	0	0.005093792	-0.036375631	-0.02062465	-0.013041276	1.156409231	0.648269163	-0.001525466	E	E	E	0.084367997	0.765040825	0	-0.193319707	0.059452484	0	0.018695354	-0.000741319	E	E	E	624.278995	624.2827991	15.35599604	15.3802753	24	24	0	27.63598655	-39.38073845	0	0.107936882	0.759988984
M291.1411T15.37_2	c18acqui_pos	M291.1411T15.37_2	291.141056	15.36658277	[660][M+3]2+		42				0.007278305	0.984481744	0	-0.166887688	0.152472436	0	0.01658078	-0.018454683	-0.002279798	0.012914039	0.12782664	0.641944339	-0.000100134	E	E	E	-0.008279084	0.995722302	0	-0.276688315	0.036046847	1	0.020611381	-0.00839431	E	E	E	291.1403592	291.1417845	15.35599173	15.38058765	18	18	0	15.06696246	-29.60977184	0	0.177771272	0.953532499
M621.273T15.36	c18acqui_pos	M621.273T15.36	621.2730001	15.36363802	[1870][M]+	[M+K+NaCOOH]+ 514.322	42				0.011952019	0.995748155	0	-0.155324523	0.068449146	0	0.015327145	-0.020353905	-0.006499922	-0.008677776	0.364445961	0.431363825	-0.000226307	E	E	E	-0.068578987	0.870551711	0	-0.169536779	0.127388931	0	0.016989842	-0.006711227	E	E	E	621.2711574	621.2736148	15.35132605	15.37686736	18	18	0	22.19908497	-38.80208377	0	0.157005058	1.164657658
M297.2619T15.38	c18acqui_pos	M297.2619T15.38	297.261945	15.37713926	[690][M+1]+		42				-0.035014527	0.93229237	0	-0.00633542	0.967070868	0	0.009209282	0.024617055	0.005707792	0.025555988	0.320031764	1.270363342	0.00040498	E	E	E	-0.179128473	0.680645087	0	-0.002799692	0.987059652	0	0.005278041	-0.00533034	E	E	E	297.2609315	297.2656287	15.35131238	15.50176677	81	50	0	10.83647122	-29.82063237	0	0.105653214	0.50527524
M341.3166T15.38	c18acqui_pos	M341.3166T15.38	341.3166203	15.3815551			42				0.054024957	0.925869678	0	-0.165430157	0.243890933	0	0.018640309	0.024880116	-0.007420595	0.021202943	0.416067416	1.053977689	-0.000632791	E	E	E	-0.123440608	0.870551711	0	-0.216434519	0.309520191	0	0.01406514	-0.001528213	E	E	E	341.3153473	341.3176176	15.34385572	15.50273916	92	50	0	7.041439477	-21.43640813	0	0.125041071	0.504517887
M535.8047T15.36	c18acqui_pos	M535.8047T15.36	535.8047308	15.35599173	[1567][M]+	[M+Na]+ 512.818	42				0.031725962	0.990703315	0	-0.390051418	0.005709444	1	0.029113437	-0.019234467	-0.007738357	0.0357392	0.433884101	1.77656092	-0.00031014	E	E	E	-0.048362924	0.949719906	0	-0.287265716	0.045975746	1	0.021399516	0.018640125	E	E	E	535.8027738	535.8064784	15.33998922	15.56451909	47	46	0	5.74722842	-24.00510321	0	0.092867109	0.449288462
