variableMetadata	chromato	name	chebi_id	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M105.0194T427.3	hilic	D-Glyceric acid	CHEBI:32398	C00258	Amino acid metabolism|Carbohydrate metabolism	Glycine, Serine and Threonine|Glyoxylate and dicarboxylate metabolism|Pentose Phosphate pathway	Serine|Glyoxylate|Glycerate	HMDB00139	CID439194	C3H6O4	106.02661	RBNPOMFGQQGHHO-UWTATZPHSA-N	InChI=1S/C3H6O4/c4-1-2(5)3(6)7/h2,4-5H,1H2,(H,6,7)/t2-/m1/s1	M105T427	105.019409701785	427.303112643701	[41][M]-		59	NA	
M105.0194T488.25	hilic										NA			M105T488	105.019447691902	488.251350806695			3	NA	
M105.0307T1198.59_2	hilic										NA			M105T1199_2	105.030657794434	1198.59102665953			36	NA	
M105.0307T278.92	hilic										NA			M105T279	105.030669669152	278.917316722089		[M-H-COCH2]- 148.041	13	NA	
M105.0443T230.67	hilic										NA			M105T231	105.044282806367	230.674507417694	[39][M+2]-		317	NA	
M105.0558T185.54	hilic										NA			M105T186	105.0557940344	185.544266196203			22	NA	
M106.0228T427.35	hilic										NA			M106T427	106.022786644743	427.346186361485	[41][M+1]-		1554	NA	
M106.0228T373.3	hilic										NA			M106T373	106.022808723231	373.295201683813	[40][M+1]-		210	NA	
M106.0397T484.72	hilic										NA			M106T485	106.039664613674	484.715377144683			3	NA	
M107.0351T476.03	hilic										NA			M107T476	107.035132155009	476.033478401708			3	NA	
M107.9872T574.44	hilic										NA			M108T574	107.987163602285	574.441337929524		[M-2H]2- 217.988 [M-2H]2- 217.988	21	NA	
M108.0127T481.87	hilic										NA			M108T482	108.012658905519	481.865874100721			3	NA	
M109.0297T118.64	hilic										NA			M109T119	109.029746627168	118.636928498513		[M-H-CO2]- 154.023	29	NA	
M110.0249T486.85	hilic										NA			M110T487	110.024917608806	486.854384155067			3	NA	
M110.0362T128.38	hilic										NA			M110T128	110.036166176821	128.37993790088			1222	NA	
M110.0362T203.85	hilic	Cytosine	CHEBI:16040	C00380	Nucleotide metabolism	Pyrimidine metabolism	Cytidine	HMDB00630	CID597	C4H5N3O	111.04326	OPTASPLRGRRNAP-UHFFFAOYSA-N	InChI=1S/C4H5N3O/c5-3-1-2-6-4(8)7-3/h1-2H,(H3,5,6,7,8)	M110T204	110.036172318395	203.84733542474			1242	NA	
M110.917T436.16	hilic										NA			M111T436	110.917016034359	436.164098877892			9	NA	
M110.9583T184.87	hilic										NA			M111T185	110.958272848686	184.874181770926			810	NA	
M110.9854T518.29	hilic										NA			M111T518	110.985440974011	518.294405742445			1147	NA	
M110.9856T437.98	hilic										NA			M111T438	110.985618862977	437.975051070473			9	NA	
M111.0201T240.07	hilic										NA			M111T240	111.020053837151	240.06957710276			84	NA	
M111.0313T328.15	hilic										NA			M111T328	111.031346039849	328.145804655294			25	NA	
M111.0566T156.31	hilic										NA			M111T156	111.056567114697	156.314947232014			16	NA	
M111.5083T520.42	hilic										NA			M112T520	111.508291818982	520.420995087701			1137	NA	
M112.0167T535.37	hilic										NA			M112T535	112.016706377459	535.371650440578			15	NA	
M112.0518T202.99	hilic	Creatinine	CHEBI:16737	C00791	Amino acid metabolism	Aginine and Proline metabolism	Arginine	HMD00562	CID588	C4H7N3O	113.05891	DDRJAANPRJIHGJ-UHFFFAOYSA-N	InChI=1S/C4H7N3O/c1-7-2-3(8)6-4(7)5/h2H2,1H3,(H2,5,6,8)	M112T203	112.051840831387	202.987195412709	[44][M]-		1244	NA	
M112.498T566.26	hilic										NA			M112T566	112.497967458946	566.262791111632		[M-H+Cl]2- 191.034 [M-2H]2- 227.01	730	NA	
M112.9858T439.92	hilic										NA			M113T440	112.985782630559	439.920602108518		[M-H-C6H10O4]- 260.059	9	NA	
M113.0246T476.97	hilic										NA			M113T477	113.024611966972	476.97047859168	[46][M]-	[M-H-H20]- 132.045	3	NA	
M113.0552T204	hilic										NA			M113T204	113.055159936771	203.99752462926	[44][M+1]-		1230	NA	
M113.0611T100.22	hilic										NA			M113T100	113.061055296424	100.22062534269			199	NA	
M114.0563T315.58	hilic										NA			M114T316	114.056257705069	315.577464414987			688	NA	
M115.0403T115.41	hilic	2-Oxovaleric acid;2-Oxopentanoic acid;2-Ketopentanoic acid;α-Ketovaleric acid|Methyl acetoacetate;Methyl 3-oxobutanoate	CHEBI:33033	C06255				HMDB01865|HMDB00310	CID74563|CID7757	C5H8O3	116.0473	KDVFRMMRZOCFLS-UHFFFAOYSA-N|WRQNANDWMGAFTP-UHFFFAOYSA-N	InChI=1S/C5H8O3/c1-2-3-4(6)5(7)8/h2-3H2,1H3,(H,7,8)|InChI=1S/C5H8O3/c1-4(6)3-5(7)8-2/h3H2,1-2H3	M115T115	115.040253971638	115.406589277466	[52][M]-		965	NA	
M115.0766T95.08	hilic	Caproic acid;Hexanoic acid	CHEBI:30776	C01585	Lipid metabolism	Fatty acids	Straight chain	HMDB00535	CID8892	C6H12O2	116.08373	FUZZWVXGSFPDMH-UHFFFAOYSA-N	InChI=1S/C6H12O2/c1-2-3-4-5-6(7)8/h2-5H2,1H3,(H,7,8)	M115T95	115.076610778167	95.076495763721	[53][M]-		26	NA	
M115.4968T565.59	hilic										NA			M115T566	115.496753960413	565.587653390496			730	NA	
M115.9846T791.75	hilic										NA			M116T792	115.984642103309	791.746168592131			872	NA	
M116.0354T278.42	hilic	N-Acetylglycine;Aceturic acid	CHEBI:40410		Amino acid metabolism	Glycine, Serine and Threonine	Glycine	HMDB00532	CID10972	C4H7NO3	117.04259	OKJIRPAQVSHGFK-UHFFFAOYSA-N	InChI=1S/C4H7NO3/c1-3(6)5-2-4(7)8/h2H2,1H3,(H,5,6)(H,7,8)	M116T278	116.035447357111	278.423029346671	[54][M]-		49	NA	
M116.0436T115.44	hilic										NA			M116T115	116.043604093326	115.437728515497	[52][M+1]-		966	NA	
M116.0467T512.63	hilic	Guanidinoacetic acid;Guanidoacetic acid;Glycocyamine	CHEBI:16344	C00581	Amino acid metabolism	Aginine and Proline metabolism|Glycine, Serine and Threonine	Arginine|Glycine	HMDB00128	CID763	C3H7N3O2	117.05383	BPMFZUMJYQTVII-UHFFFAOYSA-N	InChI=1S/C3H7N3O2/c4-3(5)6-1-2(7)8/h1H2,(H,7,8)(H4,4,5,6)	M116T513	116.046724937751	512.634042522569		[M-H-CO2]- 161.051	34	NA	
M117.0194T268.72	hilic										NA			M117T269	117.01938573747	268.718380622543		[M-2H+Na]- 96.0419	45	NA	
M117.0195T440.32	hilic										NA			M117T440	117.01949490834	440.317466760675			341	NA	
M117.0195T167.95	hilic										NA			M117T168	117.019524854513	167.950554974149			1505	NA	
M117.0195T484.19	hilic										NA			M117T484	117.019532869059	484.192876880083		[M-H-CH2]- 132.045	3	NA	
M117.0389T277.98	hilic										NA			M117T278	117.038852382047	277.981087624781	[54][M+1]-		1362	NA	
M117.0712T93.02	hilic										NA			M117T93	117.071232904721	93.0237685852307	[53][M+2]-		930	NA	
M117.997T137.54	hilic										NA			M118T138	117.997009705292	137.537389516578		[M-H-HCOOH]- 165.022 [M-H-C3H2O3]- 205.005	41	NA	
M119.0174T146.04	hilic										NA			M119T146	119.017382900842	146.041372411062			1194	NA	
M119.0351T476.93	hilic										NA			M119T477	119.035124315703	476.933863385883	[63][M]-		3	NA	
M119.9763T156.37	hilic										NA			M120T156	119.976276811311	156.369708282052			496	NA	
M120.0385T476.89	hilic										NA			M120T477	120.0384884822	476.885494810782	[63][M+1]-		3	NA	
M120.0415T238.07	hilic										NA			M120T238	120.041534532553	238.073696267864		[M-3H]3- 363.132	8	NA	
M120.949T984.68	hilic										NA			M121T985	120.949039041671	984.677036138558			14	NA	
M120.9966T289.14	hilic										NA			M121T289	120.996597550506	289.14157124455			13	NA	
M121.0297T128.34	hilic	4-Hydroxybenzaldehyde|Benzoic acid	CHEBI:17597|CHEBI:30746	C00633|C00180	Amino acid metabolism|Microbial Metabolism	Phenylalanine metabolism|Microbial Metabolism	Other|Microbial Metabolism	HMDB11718|HMDB01870	CID126|CID243	C7H6O2	122.0368	RGHHSNMVTDWUBI-UHFFFAOYSA-N|WPYMKLBDIGXBTP-UHFFFAOYSA-N	InChI=1S/C7H6O2/c8-5-6-1-3-7(9)4-2-6/h1-5,9H|InChI=1S/C7H6O2/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H,8,9)	M121T128	121.029708160523	128.340421193269	[65][M]-		1217	NA	
M121.0395T476.46	hilic										NA			M121T476	121.039480192677	476.457587916983	[63][M+2]-		3	NA	
M121.0508T311.38	hilic	D-Threitol|Erythritol;meso-Erythritol	CHEBI:48300|CHEBI:17113	C16884|C00503	Carbohydrate metabolism	Pentose and Glucuronate interconversions	Xylose	HMDB04136|HMDB02994	CID169019|CID222285	C4H10O4	122.0579	UNXHWFMMPAWVPI-QWWZWVQMSA-N|UNXHWFMMPAWVPI-ZXZARUISSA-N	InChI=1S/C4H10O4/c5-1-3(7)4(8)2-6/h3-8H,1-2H2/t3-,4-/m1/s1|InChI=1S/C4H10O4/c5-1-3(7)4(8)2-6/h3-8H,1-2H2/t3-,4+	M121T311	121.050811188865	311.378663552281			20	NA	
M122.025T190.73	hilic	Picolinic acid;2-Pyridinecarboxylic acid|Nicotinic acid;Niacin	CHEBI:28747|CHEBI:15940	C10164|C00253	Amino acid metabolism|Metabolism of cofactors and vitamins	Tryptophan metabolism|Nicotinate and Nicotinamide metabolism	Kynurenine|Deamino-NAD+	HMDB02243|HMDB01488	CID1018|CID938	C6H5NO2	123.032	SIOXPEMLGUPBBT-UHFFFAOYSA-N|PVNIIMVLHYAWGP-UHFFFAOYSA-N	InChI=1S/C6H5NO2/c8-6(9)5-3-1-2-4-7-5/h1-4H,(H,8,9)|InChI=1S/C6H5NO2/c8-6(9)5-2-1-3-7-4-5/h1-4H,(H,8,9)	M122T191	122.024986899424	190.725499344826			1252	NA	
M122.0251T527.4	hilic										NA			M122T527	122.025051370368	527.397649301084		[M-H-NH3]- 140.053	18	NA	
M122.0725T269.36	hilic										NA			M122T269	122.072488712269	269.35936550425			1301	NA	
M122.9678T1218.63	hilic										NA			M123T1219	122.967798655581	1218.63120567037		[M-H-CO2]- 167.968	36	NA	
M122.976T332.89	hilic										NA			M123T333	122.975962321308	332.888366303995			25	NA	
M122.9969T397.89	hilic										NA			M123T398	122.996854903124	397.8875793212			7	NA	
M123.0178T1219.89	hilic										NA			M123T1220	123.01779971422	1219.88834489354	[68][M+1]-		1089	NA	
M123.5083T638.96	hilic										NA			M124T639	123.50830515962	638.96283233086			1281	NA	
M123.9023T529.01	hilic										NA			M124T529	123.902261784801	529.009812154589			18	NA	
M123.9494T434.1	hilic										NA			M124T434	123.949442287831	434.102835099937			59	NA	
M124.0018T987.59	hilic										NA			M124T988	124.001806212695	987.58801819935			14	NA	
M124.0075T465.3	hilic	Taurine;2-Aminoethanesulfonic acid	CHEBI:15891	C00245	Lipid metabolism|Metabolism of other amino acids	Primary bile acid biosynthesis|Taurine and Hypotaurine metabolism	Chenodeoxycholate|Cholate|Taurine	HMDB00251	CID1123	C2H7NO3S	125.01466	XOAAWQZATWQOTB-UHFFFAOYSA-N	InChI=1S/C2H7NO3S/c3-1-2-7(4,5)6/h1-3H2,(H,4,5,6)	M124T465	124.007541116686	465.300156114989		[M-H-CO2]- 169.009	3	NA	
M124.0406T163.69	hilic										NA			M124T164	124.040563739992	163.693552798859			1493	NA	
M124.9842T647.22	hilic										NA			M125T647	124.984196814896	647.221919228241			1282	NA	
M124.9916T139.87	hilic										NA			M125T140	124.991573046016	139.868328629993		[2M-3H]3- 189.007	41	NA	
M125.0108T482.28	hilic										NA			M125T482	125.010844707227	482.282548957898		[M-H]- 126.016	3	NA	
M125.0246T477.38	hilic										NA			M125T477	125.024568938966	477.380630048039	[72][M]-	[M-H-C2H4]- 154.065	3	NA	
M125.0246T144.91	hilic	5-Hydroxymethylfurfural;5-(Hydroxymethy)lfurfural;5-Hydroxymethyl-2-furaldehyde	CHEBI:412516	C11101				HMDB34355	CID237332	C6H6O3	126.03169	NOEGNKMFWQHSLB-UHFFFAOYSA-N	InChI=1S/C6H6O3/c7-3-5-1-2-6(4-8)9-5/h1-3,8H,4H2	M125T145	125.024602436686	144.907919060493	[71][M]-	[M-H-COCH2]- 168.035 [M-H-CO2]- 170.018	41	NA	
M125.0358T389.68	hilic	Imidazoleacetic acid	NA	NA	Amino acid metabolism	Histidine metabolism	Histamine	NA	NA	C5H6N2O2	126.04293	NA	NA	M125T390	125.035832910737	389.680628018925			7	NA	
M125.0834T636.02	hilic										NA			M125T636	125.083422802593	636.022939779981			1283	NA	
M125.9465T434.26	hilic										NA			M126T434	125.946502050432	434.256683246593		[M-H-NH3]- 143.98	59	NA	
M125.9507T288.41	hilic										NA			M126T288	125.950709010825	288.411647696887			13	NA	
M126.0033T465.27	hilic										NA			M126T465	126.003321991437	465.272489311722	[73][M]-	[M-H-COCH2]- 169.009	3	NA	
M126.0198T299.55	hilic										NA			M126T300	126.019825380892	299.546167818528			700	NA	
M126.028T144.88	hilic										NA			M126T145	126.027960493724	144.878213476624	[71][M+1]-		41	NA	
M126.0311T111.97	hilic										NA			M126T112	126.031126972653	111.974502853838	[74][M]-	[M-H-CH4]- 143.078	54	NA	
M126.0563T142.22	hilic										NA			M126T142	126.056260695282	142.221901303981			41	NA	
M126.9053T993.45	hilic										NA			M127T993	126.905284915816	993.446225706133			14	NA	
M127.0169T437.18_2	hilic										NA			M127T437_2	127.016883561008	437.175529067752		[M-H-C5H8O4]- 260.059	9	NA	
M127.0263T208.85	hilic										NA			M127T209	127.026290370887	208.85299708478			673	NA	
M127.0403T643.97	hilic										NA			M127T644	127.040251459726	643.971719975133			1284	NA	
M127.0515T171.94	hilic										NA			M127T172	127.051504165796	171.936018624856			804	NA	
M127.0766T135.67	hilic										NA			M127T136	127.076640961562	135.666245473361		[M-2H+Na]- 106.094	41	NA	
M127.0767T93.76	hilic										NA			M127T94	127.07665410413	93.7554295311258		[M-H]- 128.079	26	NA	
M127.4867T555.73	hilic										NA			M127T556	127.486736437024	555.729634685903			4	NA	
M127.5633T555.67_1	hilic										NA			M128T556_1	127.563269623919	555.672778447779			4	NA	
M127.6838T555.75_2	hilic										NA			M128T556_2	127.683812495836	555.745457090098			4	NA	
M127.7543T555.71_3	hilic										NA			M128T556_3	127.754313234061	555.713812281708		[M-H]- 128.769	4	NA	
M127.7826T555.73_5	hilic										NA			M128T556_5	127.78258529921	555.733640500861			4	NA	
M127.8543T555.75_7	hilic										NA			M128T556_7	127.854297548696	555.752006469461			4	NA	
M127.8731T555.85_8	hilic										NA			M128T556_8	127.873140511328	555.847456310919		[M-2H+K]- 90.9305	4	NA	
M127.9139T555.94_10	hilic										NA			M128T556_10	127.913875256591	555.944838996631		[M-H]- 128.913	4	NA	
M127.9436T435.58	hilic										NA			M128T436	127.943599201417	435.578804162158		[M-H-C6H8O6]- 304.987 [M-H-C6H8O6]- 304.987	9	NA	
M127.9484T714.35	hilic										NA			M128T714	127.948396819802	714.352639308821			853	NA	
M127.9577T555.81_11	hilic										NA			M128T556_11	127.957747494413	555.805044682685		[M+Cl]- 92.9856 [M-H-C6H10O4]- 275.03	4	NA	
M127.9968T992.8	hilic										NA			M128T993	127.996754229411	992.796495139433			14	NA	
M128.0356T524.62	hilic										NA			M128T525	128.035562143068	524.62088013308			18	NA	
M128.0719T348.6	hilic	Pipecolic acid;Pipecolinic acid	CHEBI:17964	C00408	Amino acid metabolism	Lysine degradation	Lysine	HMDB00070	CID849	C6H11NO2	129.07898	HXEACLLIILLPRG-UHFFFAOYSA-N	InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)	M128T349	128.071905854521	348.600817602635		[M-H]- 129.083 [M-H-CH2]- 143.099	6	NA	
M128.0719T103.36	hilic										NA			M128T103	128.071937592574	103.357473509405			201	NA	
M128.0845T92.61	hilic										NA			M128T93	128.084526681534	92.6114471319648			927	NA	
M128.0985T555.81_16	hilic										NA			M128T556_16	128.098485281	555.805044682685		[M+Cl]- 93.1239 [M-H]- 129.101	4	NA	
M128.1541T555.79_17	hilic										NA			M128T556_17	128.154054718126	555.791539875672		[M+Cl]- 93.1884	4	NA	
M128.1875T555.81_18	hilic										NA			M128T556_18	128.187521417498	555.814830295418			4	NA	
M128.2104T555.68_19	hilic										NA			M128T556_19	128.21036426875	555.677422020502			4	NA	
M128.2827T555.74_20	hilic										NA			M128T556_20	128.28266077658	555.741454421875		[M+Cl]- 93.3154	4	NA	
M128.3082T555.79_21	hilic										NA			M128T556_21	128.308155749473	555.786674173668		[M-H]- 129.318	4	NA	
M128.3434T555.84_22	hilic										NA			M128T556_22	128.343417013079	555.837399735822		[M+Cl]- 93.3822	4	NA	
M128.3585T555.77_23	hilic										NA			M128T556_23	128.358548843414	555.767021551473		[M+Cl]- 93.3822	4	NA	
M128.3782T555.8_24	hilic										NA			M128T556_24	128.378202432677	555.79965000972		[M+Cl]- 93.4104	4	NA	
M128.403T555.81_25	hilic										NA			M128T556_25	128.402965047779	555.805044682685			4	NA	
M128.424T555.8_26	hilic										NA			M128T556_26	128.424042911794	555.795313278676		[M+Cl]- 93.4602	4	NA	
M128.4792T555.86_27	hilic										NA			M128T556_27	128.479169396906	555.855323089383		[M+Cl]- 93.5051	4	NA	
M128.5038T555.81_1	hilic										NA			M129T556_1	128.503830543761	555.805044682685		[M+Cl]- 93.5389 [M-H]- 129.516	4	NA	
M128.5127T555.7_2	hilic										NA			M129T556_2	128.5127401203	555.696666464751		[M+Cl]- 93.5389 [M-H]- 129.516	4	NA	
M128.5386T555.8_3	hilic										NA			M129T556_3	128.538556273085	555.797353716326	[76][M+1]2-		4	NA	
M128.5582T555.85_4	hilic										NA			M129T556_4	128.55823699138	555.851228800977			4	NA	
M128.5838T555.82_5	hilic										NA			M129T556_5	128.583828701714	555.819798180611			4	NA	
M128.6032T555.86_6	hilic										NA			M129T556_6	128.603178588035	555.855001291034		[M+Cl]- 93.6411 [M-H]- 129.618	4	NA	
M128.6592T555.74_8	hilic										NA			M129T556_8	128.659218240485	555.737451753652		[M+Cl]- 93.6885	4	NA	
M128.7037T555.86_9	hilic										NA			M129T556_9	128.703714415768	555.85532059343			4	NA	
M128.723T555.68_10	hilic										NA			M129T556_10	128.723036462067	555.682519323889		[M+Cl]- 93.7618 [M-H]- 129.738	4	NA	
M128.7393T555.81_11	hilic										NA			M129T556_11	128.739314951092	555.813267387108		[M+Cl]- 93.7618 [M-H]- 129.738	4	NA	
M128.7589T555.78_12	hilic										NA			M129T556_12	128.758927943858	555.776702941318			4	NA	
M128.7923T555.8_13	hilic										NA			M129T556_13	128.792342488338	555.795998835195		[M+Cl]- 93.8311 [M-H]- 129.808	4	NA	
M128.8087T555.76_14	hilic										NA			M129T556_14	128.808738843317	555.756543035186		[M+Cl]- 93.8311 [M-H]- 129.808	4	NA	
M128.8538T555.98_15	hilic										NA			M129T556_15	128.853829469911	555.984572178619		[M+Cl]- 93.8881	4	NA	
M128.8832T555.81_16	hilic										NA			M129T556_16	128.883215337718	555.809862410225		[M+Cl]- 93.9223	4	NA	
M128.8985T555.8_17	hilic										NA			M129T556_17	128.898527014929	555.80017898068		[M+Cl]- 93.9223	4	NA	
M128.9139T555.86_18	hilic										NA			M129T556_18	128.91394630959	555.861438607352		[M+Cl]- 93.9415	4	NA	
M128.9284T555.85_19	hilic										NA			M129T556_19	128.928365515431	555.847456310919		[M+Cl]- 93.9626	4	NA	
M128.9386T555.75_20	hilic										NA			M129T556_20	128.938626749514	555.745457090098		[M+Cl]- 93.9626	4	NA	
M128.9687T555.86_21	hilic										NA			M129T556_21	128.968703939658	555.85500628294		[M-H]- 129.983	4	NA	
M128.9808T992.4	hilic										NA			M129T992	128.980786023908	992.402922438626	[77][M]-		14	NA	
M129.0019T1013.12	hilic										NA			M129T1013	129.001901696278	1013.11566903995			14	NA	
M129.0033T555.68_23	hilic										NA			M129T556_23	129.003256648214	555.679747874472			4	NA	
M129.0194T441.08	hilic										NA			M129T441	129.019428910721	441.080418497339		[M-2H]2- 260.059	9	NA	
M129.0196T192.59	hilic										NA			M129T193	129.019555457922	192.585900759677	[79][M]-		1230	NA	
M129.0694T555.72_26	hilic										NA			M129T556_26	129.069390165614	555.716047953022			4	NA	
M129.0924T91.75	hilic										NA			M129T92	129.092352408528	91.7482973844043		[M-H-CH2]- 144.118	11	NA	
M129.1433T555.88_28	hilic										NA			M129T556_28	129.143260957259	555.88192649506			4	NA	
M129.1935T555.73_30	hilic										NA			M129T556_30	129.19345202892	555.72563201768		[M+Cl]- 94.2226	4	NA	
M129.2235T555.79_31	hilic										NA			M129T556_31	129.223480185114	555.785504146118		[M+Cl]- 94.2619 [M-H]- 130.239	4	NA	
M129.2391T555.86_32	hilic										NA			M129T556_32	129.239119182983	555.855001291034		[M+Cl]- 94.2619 [M-H]- 130.239	4	NA	
M129.2587T555.91_33	hilic										NA			M129T556_33	129.258686535589	555.905790754061		[M+Cl]- 94.2878	4	NA	
M129.2788T555.91_34	hilic										NA			M129T556_34	129.278770926465	555.905790754061		[M+Cl]- 94.3094	4	NA	
M129.3839T555.82_35	hilic										NA			M129T556_35	129.383938180894	555.818235272301		[M+Cl]- 94.4114	4	NA	
M129.4445T555.79_36	hilic										NA			M129T556_36	129.444452966883	555.785504146118		[M+Cl]- 94.4722	4	NA	
M129.4878T555.97_37	hilic										NA			M129T556_37	129.487840414239	555.966684016251		[M+Cl]- 94.519	4	NA	
M129.503T555.76_1	hilic										NA			M130T556_1	129.502971979437	555.761746079379		[M+Cl]- 94.5406 [M-H]- 130.517	4	NA	
M129.517T555.86_2	hilic										NA			M130T556_2	129.517041377841	555.85532059343		[M+Cl]- 94.5406 [M-H]- 130.517	4	NA	
M129.5393T555.78_3	hilic										NA			M130T556_3	129.539289993053	555.775370813976	[76][M+3]2-		4	NA	
M129.7385T555.81_5	hilic										NA			M130T556_5	129.738492560312	555.805044682685		[M+Cl]- 94.7615	4	NA	
M129.8749T555.9_7	hilic										NA			M130T556_7	129.874894807418	555.904102568415		[M+Cl]- 94.8973 [M-H]- 130.874	4	NA	
M129.8936T555.69_8	hilic										NA			M130T556_8	129.893631576592	555.687616627276		[M+Cl]- 94.9303	4	NA	
M129.9087T555.93_9	hilic										NA			M130T556_9	129.908705600715	555.929628045632		[M+Cl]- 94.9303	4	NA	
M129.9289T556.08_10	hilic										NA			M130T556_10	129.928863545908	556.082603882755		[M-2H+K]- 92.9856 [M+Cl]- 94.9598	4	NA	
M129.9759T993.55	hilic										NA			M130T994	129.975926940617	993.552719787739	[77][M+1]-		14	NA	
M130.0184T148.57	hilic										NA			M130T149	130.01844240989	148.568850348913			16	NA	
M130.0348T556.06_12	hilic										NA			M130T556_12	130.034821323729	556.060063794827		[M+Cl]- 95.0736	4	NA	
M130.0511T555.71_13	hilic										NA			M130T556_13	130.051088154697	555.708722937673		[M+Cl]- 95.0736	4	NA	
M130.0512T206.37	hilic	N-Acetyl-L-alanine;N-Acetylalanine	CHEBI:40992		Amino acid metabolism	Alanine, Aspartate and Glutamate	Alanine	HMDB00766	CID88064	C5H9NO3	131.05824	KTHDTJVBEPMMGL-VKHMYHEASA-N	InChI=1S/C5H9NO3/c1-3(5(8)9)6-4(2)7/h3H,1-2H3,(H,6,7)(H,8,9)/t3-/m0/s1	M130T206	130.051214346332	206.369758640264			43	NA	
M130.0875T217.34	hilic	L-Leucine;Leucine|L-Isoleucine;Isoleucine|L-Norleucine;Norleucine	CHEBI:15603|CHEBI:17191|CHEBI:18347	C00123|C00407|C01933	Amino acid metabolism|Miscellaneous	Valine, Leucine and Isoleucine biosynthesis|Valine, Leucine and Isoleucine degradation|Miscellaneous	Isoleucine|Leucine|Miscellaneous	HMDB00687|HMDB00172|HMDB01645	CID6106|CID6306|CID21236	C6H13NO2	131.0946	ROHFNLRQFUQHCH-YFKPBYRVSA-N|AGPKZVBTJJNPAG-WHFBIAKZSA-N|LRQKBLKVPFOOQJ-YFKPBYRVSA-N	InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t5-/m0/s1|InChI=1S/C6H13NO2/c1-3-4(2)5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t4-,5-/m0/s1|InChI=1S/C6H13NO2/c1-2-3-4-5(7)6(8)9/h5H,2-4,7H2,1H3,(H,8,9)/t5-/m0/s1	M130T217	130.087549009881	217.335759041014	[82][M]-	[M-H]- 131.095	19	NA	
