variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M526.2939T14.1	c18acqui			NA		M526T843	526.293906573512	843.463307809656			1137	NA	
M526.294T15.3	c18acqui			4		M526T917	526.293958864973	916.807854749274	[317][M]-		1968	NA	
M526.315T14.5	c18acqui			NA		M526T871	526.31504073731	870.753047342034	[319][M]-	[M-H-C3H2O3]- 613.334	36	NA	
M526.3513T15.6	c18acqui			4		M526T937	526.351324336972	937.305156637848	[320][M]-		17	NA	
M527.2871T14.6	c18acqui			4		M527T876	527.287142774433	875.785258733304	[315][M+3]-		52	NA	
M527.2973T15.3	c18acqui			4		M527T917	527.297294118426	916.891826096784	[317][M+1]-		1969	NA	
M527.3184T14.5	c18acqui			NA		M527T871	527.31843994814	870.755772123342	[319][M+1]-		36	NA	
M527.3548T15.6	c18acqui			NA		M527T937	527.354838994171	937.305156637848	[320][M+1]-		17	NA	
M528.2865T14.2	c18acqui			4		M528T855	528.286470247348	854.804892934428			1166	NA	
M528.3086T14.9	c18acqui			NA		M528T896	528.308596003799	895.863771480846	[318][M+2]-		2225	NA	
M528.3096T15.6	c18acqui			4		M528T938	528.309564521493	938.135115907692	[321][M]-		1933	NA	
M528.3573T15.6	c18acqui			4		M528T937	528.357322777269	937.317489817794	[320][M+2]-		17	NA	
M529.3122T15.6	c18acqui			4		M529T938	529.312242247496	938.172592650918	[321][M+1]-		1933	NA	
M529.424T17.9	c18acqui			4		M529T1075	529.423988397216	1074.65420519605		[2M-2H+Na]- 254.225	534	NA	
M530.3023T15	c18acqui			NA		M530T897	530.30231888308	897.288116559372	[326][M]-	[M+Cl]- 495.333	26	NA	
M530.3027T15.2	c18acqui			NA		M530T915	530.302654759344	914.926636398684	[325][M]-	[M+Cl]- 495.333	9	NA	
M531.3051T15	c18acqui			NA		M531T898	531.305092347835	897.924706664346	[326][M+1]-		26	NA	
M531.3061T15.3	c18acqui			NA		M531T915	531.306087471284	915.01649491743	[325][M+1]-		9	NA	
M531.3179T16.8	c18acqui			4		M531T1010	531.317867047977	1009.63323731214			19	NA	
M531.3186T14.7	c18acqui			4		M531T883	531.318647796607	883.255522550598	[327][M+1]-		492	NA	
M531.3284T15.2	c18acqui			NA		M531T912	531.328408580342	911.706144977778	[328][M+1]-		70	NA	
M532.2995T15	c18acqui			NA		M532T897	532.29946299242	897.171770780778	[326][M+2]-		26	NA	
M532.2996T15.2	c18acqui			NA		M532T915	532.299623158669	914.632596321558	[325][M+2]-		9	NA	
M532.3309T15.2	c18acqui			NA		M532T912	532.330879876587	911.600594388726	[328][M+2]-		1218	NA	
M532.3408T16	c18acqui			NA		M532T959	532.340792933414	958.945173491154			184	NA	
M532.8744T0.7	c18acqui			NA		M533T43	532.874371088843	42.9243432682699	[330][M]-	[M-H+CF3COOH]- 399.894	90	NA	
M533.4552T18.9	c18acqui			NA		M533T1132	533.455224729269	1132.32171071465			395	NA	
M533.8759T0.7	c18acqui			NA		M534T43	533.875911734102	43.0447361251215	[330][M+1]-		90	NA	
M534.8735T0.7	c18acqui			NA		M535T43	534.87351228243	43.051203472738	[330][M+2]-		90	NA	
M537.8878T0.8	c18acqui			NA		M538T48	537.887840369983	48.2236227640905	[332][M+1]-		18	NA	
M537.9015T0.9	c18acqui			NA		M538T53	537.90147298059	53.0119664991167			33	NA	
M538.3151T14.6	c18acqui			4		M538T877	538.315111821765	876.536065660674	[334][M]-		52	NA	
M538.8843T0.8	c18acqui			4		M539T48	538.884338322156	48.2650722561605	[332][M+2]-		18	NA	
M539.0074T0.8	c18acqui			NA		M539T47	539.007382362179	47.1917546042648			18	NA	
M539.3184T14.6	c18acqui			4		M539T876	539.318412690428	876.26383460961	[334][M+1]-		1010	NA	
M540.1951T15.2_1	c18acqui			NA		M540T914_1	540.195095222565	914.097100169286			444	NA	
M540.2731T12.9	c18acqui			4		M540T771	540.273105778257	771.069922955118			1926	NA	
M540.4405T15.2_3	c18acqui			NA		M540T914_3	540.440450626169	914.350758601782		[M+Cl]- 505.471	9	NA	
M540.4818T15.2_4	c18acqui			NA		M540T914_4	540.481827056979	914.289645023514			9	NA	
M540.5093T15.2_1	c18acqui			NA		M541T914_1	540.509264263241	913.603743646482			9	NA	
M540.5573T15.2_2	c18acqui			4		M541T914_2	540.557289400072	913.648840333236	[338][M]2-		9	NA	
M540.6362T15.2_3	c18acqui			NA		M541T914_3	540.636181015872	913.650735082338			9	NA	
M540.7266T15.2_4	c18acqui			NA		M541T914_4	540.726594271424	913.8444126852			445	NA	
M540.7787T15.2_5	c18acqui			NA		M541T914_5	540.778691667151	913.551071868744			446	NA	
M540.803T15.2_6	c18acqui			NA		M541T914_6	540.803037536971	914.135424984324			9	NA	
M540.8417T15.2_7	c18acqui			NA		M541T914_7	540.841673493014	913.786157638026			447	NA	
M540.8917T15.2_8	c18acqui			NA		M541T914_8	540.891740522102	913.641756119604			9	NA	
M540.9417T15.2_9	c18acqui			4		M541T914_9	540.941711482282	914.065157253732			448	NA	
M540.9617T15.2_10	c18acqui			NA		M541T914_10	540.961663153202	914.024213748876			449	NA	
M541.0122T15.2	c18acqui			NA		M541T913	541.012176574967	913.110785731548			9	NA	
M541.0424T15.2_11	c18acqui			NA		M541T914_11	541.042368446036	913.723349105412			9	NA	
M541.0625T15.2_12	c18acqui			NA		M541T914_12	541.062492026739	913.619274761478	[338][M+1]2-		9	NA	
M541.0811T15.2_13	c18acqui			NA		M541T914_13	541.081073550029	913.723349105412			9	NA	
M541.2441T15.2_15	c18acqui			NA		M541T914_15	541.244064851964	914.146327950012			9	NA	
M541.4472T15.3_2	c18acqui			NA		M541T915_2	541.447224723904	915.326618863278			2154	NA	
M541.4834T15.2_17	c18acqui			NA		M541T914_17	541.483449730887	913.522065124092			9	NA	
M541.5122T15.2_1	c18acqui			NA		M542T914_1	541.512167808221	913.786157638026			9	NA	
M541.5529T15.2_2	c18acqui			NA		M542T914_2	541.552876626474	913.65140559828	[338][M+2]2-		451	NA	
M541.5927T15.2_1	c18acqui			NA		M542T915_1	541.59271967314	914.840891534712	[339][M]-		452	NA	
M541.6096T15.2_3	c18acqui			NA		M542T914_3	541.609616819017	913.987221587676			453	NA	
M541.6628T15.2_4	c18acqui			NA		M542T914_4	541.662769892389	913.628856401802	[340][M]-		9	NA	
M541.7304T15.2_5	c18acqui			NA		M542T914_5	541.73038230332	914.00652374919	[341][M]-	[M+Cl]- 506.766 [M-H]- 542.742	9	NA	
M541.7395T15.2_2	c18acqui			NA		M542T915_2	541.739548175921	914.889944096322		[M+Cl]- 506.766 [M-H]- 542.742	9	NA	
M541.8339T15.2_6	c18acqui			NA		M542T914_6	541.833926098435	913.843412230818			9	NA	
M542.0182T15.2_7	c18acqui			NA		M542T914_7	542.018216573615	913.598681828382			9	NA	
M542.0641T15.2_8	c18acqui			NA		M542T914_8	542.064061204735	913.74141887322	[338][M+3]2-		454	NA	
M542.1873T15.2_9	c18acqui			NA		M542T914_9	542.187293379244	914.054363169276	[342][M]2-		9	NA	
M542.4206T15.2_11	c18acqui			NA		M542T914_11	542.420553490497	914.288265702798		[M-2H+K]- 505.471	9	NA	
M542.4513T15.2_12	c18acqui			NA		M542T914_12	542.451338406187	913.583794669968	[343][M]2-		455	NA	
M542.5103T15.2_1	c18acqui			NA		M543T914_1	542.510276395694	914.298305375142			456	NA	
M542.6106T15.2_2	c18acqui			NA		M543T914_2	542.610577433764	913.759488641028	[339][M+1]-		9	NA	
M542.6366T15.2_3	c18acqui			NA		M543T914_3	542.636606529289	913.754276980464			457	NA	
M542.6577T15.2_1	c18acqui			NA		M543T913_1	542.657693228316	913.499689111602	[340][M+1]-		458	NA	
M542.6979T15.2_4	c18acqui			NA		M543T914_4	542.697890525098	913.650665190342	[342][M+1]2-		9	NA	
M542.74T15.2	c18acqui			NA		M543T915	542.739962829813	914.689567518876	[341][M+1]-		9	NA	
M542.9572T15.2_5	c18acqui			NA		M543T914_5	542.95724553431	913.995306762006	[343][M+1]2-		9	NA	
M543.0389T15.2_2	c18acqui			NA		M543T913_2	543.03888715904	913.393924672878			459	NA	
M543.0595T15.2_6	c18acqui			NA		M543T914_6	543.059518854275	913.650735082338	[338][M+4]-		460	NA	
M543.3394T15	c18acqui			NA		M543T897	543.339417921955	897.377340232248	[337][M+3]-		26	NA	
M543.3394T15.2_7	c18acqui			NA		M543T914_7	543.339419880044	913.629119193042	[336][M+3]-		9	NA	
M544.2682T15.7	c18acqui			NA		M544T940	544.268183845464	940.480439842878	[345][M]-		2294	NA	
M544.342T15.2	c18acqui			NA		M544T914	544.341987519557	913.6251446577	[336][M+4]-		9	NA	
M545.2691T14.6	c18acqui			4		M545T876	545.269118999351	876.234087161112	[344][M+1]-		52	NA	
M545.2714T15.7	c18acqui			NA		M545T940	545.271447936495	939.54742255956	[345][M+1]-		2294	NA	
M546.2811T15.5	c18acqui			4		M546T929	546.28111594738	929.092450849656			1268	NA	
M548.2969T16.6	c18acqui			NA		M548T997	548.29691389194	996.678227299482			1420	NA	
M548.8511T0.7	c18acqui			NA		M549T43	548.851127209835	42.9806936013881			90	NA	
M550.1162T7.5	c18acqui			4		M550T452	550.11617136917	452.100193895004			32	NA	
M550.3513T15	c18acqui			4		M550T900	550.351258728401	899.534759848572			1949	NA	
M550.8489T0.7	c18acqui			NA		M551T43	550.848857754404	42.9672119392587			90	NA	
M552.2031T12.9	c18acqui			NA		M552T773	552.203093097966	772.561722190386			20	NA	
M552.2032T15.1	c18acqui			4		M552T906	552.203221451229	906.45877023279	[346][M]-		1192	NA	
M552.3307T14.9	c18acqui			4		M552T896	552.330724741205	895.586563550538	[348][M]-		248	NA	
M552.3672T16	c18acqui			NA		M552T960	552.367196363654	959.807689166832	[349][M]-	[M+Cl]- 517.398	184	NA	
M552.859T0.8	c18acqui			4		M553T48	552.859005717863	48.3391109674313			18	NA	
M553.2056T15.1	c18acqui			NA		M553T906	553.20561093823	906.460869895608	[346][M+1]-		1193	NA	
M553.3341T14.9	c18acqui			4		M553T896	553.334133808455	895.609721160912	[348][M+1]-		248	NA	
M553.3705T16	c18acqui			NA		M553T960	553.370529249149	959.78354147913	[349][M+1]-		184	NA	
M554.0262T0.8	c18acqui			4		M554T47	554.02619346126	47.2402811439496	[350][M+1]-		18	NA	
M554.2042T15.1	c18acqui			NA		M554T906	554.204169895575	906.471646989066	[346][M+2]-		1194	NA	
M554.3027T14.5	c18acqui			NA		M554T870	554.302700827652	869.511457753296		[M+Cl]- 519.333	36	NA	
M554.3036T14.7	c18acqui			NA		M554T883	554.303614923499	882.681545765826	[351][M]-	[M+Cl]- 519.333	11	NA	
M554.3255T15	c18acqui			NA		M554T900	554.325505909507	900.055211421846			170	NA	
M554.3462T15.5	c18acqui			NA		M554T932	554.346213164425	932.207187047292		[M-H-C3H2O3]- 641.365	176	NA	
M554.3463T15.7	c18acqui			4		M554T943	554.346295278339	942.568397115762	[353][M]-		1803	NA	
M554.3464T16	c18acqui			4		M554T959	554.346362686898	959.021498348262		[M-2H+K]- 517.398	184	NA	
M554.3826T17.6	c18acqui			NA		M554T1058	554.382644062476	1057.53339754713			2072	NA	
M555.3062T14.7	c18acqui			NA		M555T882	555.306170171781	882.095443688658	[351][M+1]-		11	NA	
M555.3498T15.7	c18acqui			NA		M555T943	555.349756632321	943.188146367618	[353][M+1]-		1805	NA	
M555.3498T16	c18acqui			NA		M555T959	555.349799366596	959.039133843504	[349][M+2]-		184	NA	
M556.3176T15.6	c18acqui			NA		M556T936	556.317617887612	936.332715660234	[354][M]-	[M+Cl]- 521.348	17	NA	
M556.3186T15.4	c18acqui			NA		M556T922	556.318552377899	921.839804319054	[352][M+2]-		62	NA	
M556.3257T14.1	c18acqui			NA		M556T845	556.325716939411	844.941436569534			2325	NA	
M556.3523T16	c18acqui			NA		M556T959	556.352321294368	959.166896343138	[349][M+3]-		2024	NA	
M557.3209T15	c18acqui			NA		M557T898	557.320926309262	897.753365712924		[M-H-CH3]- 573.349	26	NA	
M557.321T15.6	c18acqui			NA		M557T936	557.320951305034	936.31032698553	[354][M+1]-		17	NA	
M557.321T15.2	c18acqui			NA		M557T914	557.321007383437	914.253053871324			9	NA	
M558.3154T15.6	c18acqui			NA		M558T936	558.315412701656	936.382780191642	[354][M+2]-		17	NA	
M558.3333T16.8	c18acqui			NA		M558T1009	558.333303145498	1009.31541606061	[355][M]-	[M+Cl]- 523.364	19	NA	
M559.3364T16.8	c18acqui			NA		M559T1009	559.336434731341	1009.32152927092	[355][M+1]-		19	NA	
M560.3311T16.8	c18acqui			NA		M560T1009	560.331078854335	1009.30773547976	[355][M+2]-		19	NA	
M562.315T14.1	c18acqui			4		M562T848	562.315028997822	847.6190847768	[356][M]-		239	NA	
M563.3184T14.1	c18acqui			4		M563T848	563.318358677747	847.801242371106	[356][M+1]-		239	NA	
M564.3305T15.2	c18acqui			4		M564T911	564.330464851317	910.64725681701			1217	NA	
M564.4452T14.7_2	c18acqui			NA		M564T882_2	564.445222706781	882.22577759934			11	NA	
M564.5131T14.7_1	c18acqui			NA		M565T882_1	564.513058114962	881.953337900466			11	NA	
M564.5626T14.7_2	c18acqui			NA		M565T882_2	564.562611506953	882.058293817158	[360][M]2-		499	NA	
M564.6415T14.7_3	c18acqui			4		M565T882_3	564.641462736829	882.319294598394	[361][M]2-		11	NA	
M564.7475T14.7_4	c18acqui			4		M565T882_4	564.747508489894	881.87319565518	[362][M]3-		11	NA	
M564.8276T0.7	c18acqui			NA		M565T43	564.827626722456	42.6421250063647			90	NA	
M564.8376T14.7_1	c18acqui			4		M565T883_1	564.83760989688	882.762371965836			500	NA	
M564.9278T14.7_2	c18acqui			4		M565T883_2	564.927760326762	882.674329237044			501	NA	
M565.0585T14.7_5	c18acqui			NA		M565T882_5	565.058526787489	881.828329408698	[360][M+1]2-		11	NA	
M565.0795T14.7_6	c18acqui			4		M565T882_6	565.079502421581	882.048741242808	[362][M+1]3-		502	NA	
M565.1444T14.7_7	c18acqui			4		M565T882_7	565.144389865406	882.215097961848	[361][M+1]2-		11	NA	
M565.5134T14.7_1	c18acqui			4		M566T882_1	565.513431018605	882.3348284337			11	NA	
M565.559T14.7_2	c18acqui			NA		M566T882_2	565.5590402819	882.0467443461	[360][M+2]2-		11	NA	
M565.6197T14.7_3	c18acqui			NA		M566T882_3	565.61971713888	882.051189929184			503	NA	
M565.8283T14.7_4	c18acqui			NA		M566T882_4	565.828347963346	882.429691050936			11	NA	
M566.2477T14.7_5	c18acqui			4		M566T882_5	566.247709165399	882.257343291534			504	NA	
M566.3375T15	c18acqui			NA		M566T897	566.337518188361	897.05636639295	[359][M+2]-		742	NA	
M566.4613T15.6_2	c18acqui			4		M566T936_2	566.46125246633	936.490309142436		[M+Cl]- 531.498	17	NA	
M566.4678T14.7_7	c18acqui			NA		M566T882_7	566.467754146592	882.412811597448			505	NA	
M566.5299T15.6_1	c18acqui			NA		M567T936_1	566.529940306325	936.343841968668		[M+Cl]- 531.561	17	NA	
M566.5792T15.6_1	c18acqui			NA		M567T937_1	566.579199930095	936.559068416814	[365][M]3-		17	NA	
M566.6581T15.6_2	c18acqui			4		M567T936_2	566.658069681692	936.34978287114	[366][M]2-		17	NA	
M566.6766T14.7_1	c18acqui			NA		M567T882_1	566.676611441689	882.239216146872			506	NA	
M566.7583T15.6_3	c18acqui			4		M567T936_3	566.758256848646	936.214564732272			17	NA	
M566.7911T15.6_4	c18acqui			NA		M567T936_4	566.791093479872	936.452714792226	[367][M]3-		647	NA	
M566.9156T15.6_5	c18acqui			4		M567T936_5	566.915633209001	936.398720629746	[365][M+1]3-		648	NA	
M566.9467T14.7_2	c18acqui			4		M567T882_2	566.946671542881	882.001039571634			507	NA	
M566.9477T15.6_6	c18acqui			4		M567T936_6	566.947727424588	936.255562718208			649	NA	
M567.0281T15.6_7	c18acqui			4		M567T936_7	567.028144586054	936.331677204342			17	NA	
M567.0744T15.6_8	c18acqui			NA		M567T936_8	567.07438607612	936.315648449322			17	NA	
M567.1212T15.6_9	c18acqui			NA		M567T936_9	567.12115484106	935.931744538356	[367][M+1]3-		17	NA	
M567.1571T15.6_10	c18acqui			4		M567T936_10	567.157117285696	936.180940486476	[366][M+1]2-		650	NA	
M567.1793T15.6_2	c18acqui			4		M567T937_2	567.17926481136	936.699295075758			651	NA	
M567.2086T15.6_11	c18acqui			4		M567T936_11	567.208609466994	936.293734347876		[M-H]- 568.22	17	NA	
M567.3394T14.7_4	c18acqui			4		M567T882_4	567.339416513769	881.887128663834	[358][M+3]-		11	NA	
M567.3399T14.5	c18acqui			NA		M567T869	567.33985628338	869.45124819759	[357][M+3]-		36	NA	
M567.4664T15.6_13	c18acqui			NA		M567T936_13	567.466414080369	936.214564732272			17	NA	
M567.4884T15.6_14	c18acqui			4		M567T936_14	567.48835466936	936.287714975244			652	NA	
M567.5304T15.6_1	c18acqui			4		M568T936_1	567.530380783888	936.297550672224			17	NA	
M567.6171T15.6_2	c18acqui			NA		M568T936_2	567.617078928534	936.25273089525			17	NA	
M567.6672T15.6_1	c18acqui			4		M568T937_1	567.667206743851	936.713429703864	[366][M+2]2-		653	NA	
M567.7169T15.6	c18acqui			4		M568T935	567.716921198339	935.17679543829			17	NA	
M567.8271T15.6_2	c18acqui			NA		M568T937_2	567.827136950905	936.629081014302			17	NA	
M567.889T15.6_3	c18acqui			NA		M568T936_3	567.888973994366	936.10688791734			654	NA	
M567.9043T15.6_4	c18acqui			NA		M568T936_4	567.904262522159	936.300982567266			17	NA	
M568.1606T15.6_5	c18acqui			4		M568T936_5	568.160643295806	936.355058489076	[366][M+3]2-		17	NA	
M568.2656T14.6	c18acqui			NA		M568T878	568.265606701567	877.964504476602	[369][M]-	[M+Cl+NaCOOH]- 465.309 [M-H+NaCOOH]- 501.286	51	NA	
M568.268T15.6_6	c18acqui			4		M568T936_6	568.267963942563	936.251344255614	[368][M]-	[M+Cl]- 533.294	17	NA	
M568.3422T14.7	c18acqui			NA		M568T882	568.342181027441	881.993279025792	[358][M+4]-		11	NA	
M568.3525T15.4	c18acqui			NA		M568T922	568.352494843575	921.861802271628	[363][M+2]-		62	NA	
M568.3612T16.3	c18acqui			NA		M568T978	568.36122008369	978.33542403564			1053	NA	
M568.4592T15.6_3	c18acqui			4		M568T937_3	568.459237111321	936.60943107471		[M-2H+K]- 531.498	17	NA	
M568.5113T15.6_1	c18acqui			4		M569T936_1	568.511306556891	936.297550672224		[M-2H+K]- 531.561	17	NA	
M568.5209T16.8_1	c18acqui			4		M569T1009_1	568.520900032973	1009.05423886856			674	NA	
M568.5471T16.8_1	c18acqui			4		M569T1010_1	568.547095122677	1009.66532684959			19	NA	
M568.5913T16.8_2	c18acqui			4		M569T1009_2	568.591268313753	1009.36129269032			675	NA	
M568.858T16.8_3	c18acqui			4		M569T1009_3	568.857987976131	1009.36129269032			676	NA	
M568.9439T16.8_2	c18acqui			4		M569T1010_2	568.943917564818	1010.25197665921	[372][M]3-		677	NA	
M568.9722T0.9	c18acqui			4		M569T53	568.97215807899	53.4029676128942		[M+Cl]- 534.009	33	NA	
M568.9967T0.8	c18acqui			NA		M569T47	568.996650440222	47.2688382348029		[M+Cl+NH3]- 516.991	18	NA	
M569.0336T16.8_3	c18acqui			4		M569T1010_3	569.033631743054	1009.65191389869			19	NA	
M569.1325T16.8_4	c18acqui			4		M569T1009_4	569.132519277075	1009.24677600342			19	NA	
M569.1607T16.8_4	c18acqui			4		M569T1010_4	569.160716852415	1010.2000598108			19	NA	
M569.2032T16.8_5	c18acqui			4		M569T1010_5	569.203199726532	1009.54357447946			19	NA	
M569.269T14.6	c18acqui			4		M569T878	569.269036619956	877.82086961226	[369][M+1]-		51	NA	
M569.2709T15.6_2	c18acqui			NA		M569T936_2	569.270876018616	935.958771936762	[368][M+1]-		17	NA	
M569.2778T16.8_5	c18acqui			4		M569T1009_5	569.277849743666	1008.92466130444	[372][M+1]3-		19	NA	
M569.3552T15.4	c18acqui			NA		M569T922	569.355156906041	921.839804319054	[363][M+3]-		62	NA	
M569.4756T16.8_6	c18acqui			4		M569T1010_6	569.475586147044	1009.9886550449	[373][M]2-		19	NA	
M569.5549T16.8_1	c18acqui			4		M570T1009_1	569.554906486205	1009.41421587803			19	NA	
M569.6546T16.8_2	c18acqui			4		M570T1010_2	569.654634339541	1010.02171030915			678	NA	
M569.6669T16.8_3	c18acqui			4		M570T1010_3	569.666935746211	1009.54064272167	[374][M]2-		679	NA	
M569.7198T16.8_4	c18acqui			4		M570T1010_4	569.719779268313	1010.03541025915			19	NA	
M569.7428T16.8_5	c18acqui			4		M570T1010_5	569.74276761006	1009.95187386962			680	NA	
M569.9547T16.8_2	c18acqui			4		M570T1009_2	569.954737815477	1009.37411645829			19	NA	
M569.9752T16.8_6	c18acqui			4		M570T1010_6	569.975178279722	1009.59590563262	[373][M+1]2-		681	NA	
M570.0392T16.8_7	c18acqui			4		M570T1010_7	570.039187999638	1009.60665055255			682	NA	
M570.0857T16.9	c18acqui			NA		M570T1011	570.08569490059	1011.2516846488			1818	NA	
M570.1776T16.8_8	c18acqui			4		M570T1010_8	570.177559920482	1009.60319033507	[374][M+1]2-		683	NA	
M570.3579T15.6	c18acqui			NA		M570T936	570.357871069045	936.361688962242	[364][M+4]-		17	NA	
M570.9691T0.9	c18acqui			NA		M571T53	570.969132271876	53.4029676128942		[M-2H+K]- 534.009 [M+Cl]- 536.005	33	NA	
M572.3733T16.8	c18acqui			4		M572T1009	572.373288552255	1009.31541606061	[371][M+4]-		19	NA	
M572.9237T0.8	c18acqui			NA		M573T48	572.923726777388	48.2187276367309			18	NA	
M572.9656T0.9	c18acqui			NA		M573T53	572.965555771824	53.3552893015123		[M-2H+K]- 536.005	33	NA	
M575.196T14.6	c18acqui			4		M575T877	575.195952602144	876.65510498043		[M+Cl]- 540.226 [M-H]- 576.203	52	NA	
M578.219T15.5	c18acqui			4		M578T929	578.218965089681	929.157907053138	[376][M]-		1269	NA	
M578.3017T14.7	c18acqui			NA		M578T884	578.301692764737	883.919667277152		[M-H-CO2]- 623.301	172	NA	
M578.3464T15.3	c18acqui			NA		M578T920	578.346430460222	919.540664256804			331	NA	
M579.2217T15.5	c18acqui			4		M579T929	579.221656019086	929.126246189802	[376][M+1]-		1270	NA	
M579.3902T20.8	c18acqui			NA		M579T1251	579.390223334998	1250.50442938364			13	NA	
M580.2201T15.5	c18acqui			4		M580T929	580.220129460248	929.092268540832	[376][M+2]-		1271	NA	
M580.2346T16.6	c18acqui			NA		M580T996	580.234639032766	996.405411673776			1421	NA	
M580.3623T16.3	c18acqui			NA		M580T978	580.362311274492	977.555692723452			2145	NA	
M581.3209T14.7	c18acqui			NA		M581T882	581.320914153908	882.066868387464		[M+Cl+NH3]- 529.319 [M+Cl]- 546.348	11	NA	
M581.333T15.6	c18acqui			NA		M581T937	581.332954743288	937.35257126574		[M-H-NH3]- 599.368	17	NA	
M581.4554T18.2	c18acqui			NA		M581T1090	581.455394290471	1090.49295030482	[377][M]-		640	NA	
M582.3773T18.2_1	c18acqui			4		M582T1090_1	582.37728367982	1090.28397662959			641	NA	
M582.3778T17.5	c18acqui			NA		M582T1051	582.37777826332	1051.06234960766			2308	NA	
M582.4587T18.2_2	c18acqui			NA		M582T1090_2	582.458681453113	1090.32483131228	[377][M+1]-		642	NA	
M583.3369T15.6	c18acqui			NA		M583T936	583.336862446435	936.350562653802		[M-H-CH3]- 599.368	17	NA	
M583.9687T0.8	c18acqui			4		M584T48	583.96867681376	47.8717225232303		[M-H+NaCOOH]- 516.991	18	NA	
M584.3569T15.5	c18acqui			NA		M584T928	584.356906449806	928.108182649908	[380][M]-		1272	NA	
M584.357T15	c18acqui			NA		M584T898	584.356978997239	897.534373720188	[379][M]-	[M+Cl]- 549.387 [M-H]- 585.364	26	NA	
M584.357T15.3	c18acqui			NA		M584T915	584.357003544986	915.028878841272	[378][M]-		9	NA	
