variableMetadata	set	gene	chromato	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	name	formula	monoisotopic_mass	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	chebi_id	hmdb_id	pubchem_id	inchikey	inchi	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M125.8047T75.06_13	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M126T75_13	125.804721671295	75.0573579128928		[M+K]+ 86.8477	1	NA				NA										-0.147955248813723	0.713134407370721	0	0.248147794254443	0.278519891171351	0	0.934091761013959		0
M378.7334T593.79	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M379T594	378.733411759914	593.785575126255	[607][M+1]2+		2471	247	@M378.2317T593.78|+13Cdb|@M488.8003T590.38|-(C5H8N3)			NA										-0.705722272557296	0.713381385491917	0	-1.30344225759226	0.317733803201472	0	0.222644275435875		0
M158.0819T223.88	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M158T224	158.081911400069	223.882582356844		[M+H]+ 157.075	125	42	@M180.0639T223.93|-Na	N-Tigloylglycine;Tiglylglycine|3-Methylcrotonylglycine	C7H11NO3	157.0739		Lipid metabolism	Fatty acids	Acylglycine	CHEBI:73018|CHEBI:68499	HMDB00959|HMDB00459	CID6441567|CID169485	WRUSVQOKJIDBLP-HWKANZROSA-N|PFWQSHXPNKRLIV-UHFFFA	InChI=1S/C7H11NO3/c1-3-5(2)7(11)8-4-6(9)10/h3H,4H2,1-2H3,(H,8,11)(H,9,10)/b5-3+|InChI=1S/C7H11NO3/c1-5(2)3-6(9)8-4-7(10)11/h3H,4H2,1-2H3,(H,8,9)(H,10,11)	0.303719262764375	0.713473730314905	0	-0.601344396847075	0.176315692416279	0	1.01881473737637		0
M278.2489T729.19	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M278T729	278.248853165708	729.190112705642	[383][M]+		941	144	@M261.2222T727.81|+(NH3)|+NH3			NA										-0.197145117723416	0.713473730314905	0	-0.569501491931902	0.130866489228446	0	0.197767120663995		0
M566.8921T271.84_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M567T272_2	566.892076875871	271.841155942214			4332	NA				NA										-0.156166605840312	0.713473730314905	0	-0.259208720119313	0.368213255462295	0	0.0586225064188835		0
M608.5052T1059	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M609T1059	608.505183837517	1058.99525112552			3936	NA				NA										-0.393699403337271	0.714272516592985	0	0.252329019586655	0.765740904648237	0	0.654408717828466		0
M202.9914T1195.08	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M203T1195	202.991428996838	1195.07812567513			3406	NA				NA										0.26869802949872	0.714272516592985	0	-0.602963868709915	0.109697267869327	0	0.899059972302183		0
M134.1333T75.02_30	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M134T75_30	134.133292943477	75.0175686920237		[M+2Na-H]+ 89.1622	1	NA				NA										-0.263336535379365	0.714272516592985	0	0.068701311532644	0.928015551212266	0	1.03371988931868		0
M230.1399T132.8	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M230T133	230.139884820208	132.803375546941			3257	NA				NA										0.206527073102366	0.714387715732405	0	0.309479855259392	0.419910959788915	0	0.867208016130455		0
M360.1025T176.27	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M360T176	360.102452797586	176.265702801456	[563][M+1]+		136	63	@M184.0695T176.4|+(C6H8O6)|@M359.099T176.55|+13C|@M377.1292T176.3|-(NH3)|-NH3			NA										-0.249942751344834	0.714479414434996	0	-0.344275078957068	0.461056287910658	0	0.589726112666302		0
M298.6252T623.7	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M299T624	298.625151114446	623.699342553177	[448][M+1]2+		58	186	@M298.1227T623.73|+13Cdb|@M299.6267T623.77_1|-13C|-15N|@M300.6244T623.73_1|-18O|-34S|-41K|-37Cl			NA										-0.176777469983438	0.714479414434996	0	-0.560552706531892	0.102595990949201	0	0.269813461094085		0
M162.2635T114.07_20	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M162T114_20	162.263466687526	114.065911550022			6	NA				NA										-0.142025673324406	0.714858472944656	0	-0.0731118186060939	0.778146464473507	0	0.504056707397426		0
M880.0092T399.78_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M880T400_1	880.009219411316	399.775071069296			4592	NA				NA										-0.28524602676312	0.715007038321942	0	0.841692916349983	0.0211676156210613	1	0.718815109988654		0
M195.1197T346.5	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M195T346	195.119697219051	346.497644674905	[178][M+1]+		2603	58	@M173.1374T346.43_2|+Na|@M194.1162T346.5|+13C|@M212.1268T346.39|-(OH.)			NA										-0.116519604196583	0.715534441346069	0	-0.320258040694593	0.151319892096032	0	0.183524977786532		0
M241.1039T50.25_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M241T50_2	241.103877511819	50.2535381603148			1322	105	@M223.0933T50.34|+(H2O)			NA										-0.167673860647643	0.716205685307569	0	-0.0246172933289586	0.919738695568571	0	0.920567576793119		0
M609.3296T1012.17	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M609T1012	609.329558048123	1012.16942904044			4439	NA				NA										-0.159954368922381	0.716205685307569	0	-0.321632738513671	0.284581508168397	0	0.0904694897659871		0
M508.2844T641.43	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M508T641	508.284400879989	641.43252297715	[853][M]+		2243	325	@M509.2886T641.38|-13C|@M526.2951T641.42|-(H2O)			NA										-0.13755852865199	0.716815851729483	0	-0.835817683912815	0.00739273560337976	1	0.153895768825098		0
M714.9542T426.32_4	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M715T426_4	714.954200240855	426.315788921071			2130	NA				NA										0.280657813102829	0.718419453401267	0	-1.47598554336014	3.19509388389168e-06	1	1.16335614748593		0
M382.2733T622.11	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M382T622	382.273259816493	622.112066882587	[621][M]+		2952	250	@M383.2767T622.11|-13C			NA										-0.178095702939167	0.718419453401267	0	-0.318222434218008	0.34167229438085	0	0.401291983184181		0
M128.0199T39.45_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M128T39_2	128.01985158062	39.4480858941267	[58][M]+	[M+Na+NH3]+ 88.0022	14	5	@M95.0444T39.06_2|+(HS.)|@M110.0093T39.44|+(H2O)|@M129.0206T39.43|-13C|-15N			NA										0.136703487593007	0.718419453401267	0	-0.187196610039077	0.415955746351747	0	0.970083604503754		0
M271.1409T62.71	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M271T63	271.140939749492	62.707172078165	[369][M]+	[2M+H]+ 135.06	26	148	@M268.1381T66.1|+13C+37Cl|+13C+18O|+13C+34S|@M272.1443T62.59|-13C			NA										-0.174311998175241	0.718928566438944	0	-0.695257863855257	0.0500560741454205	0	0.313403746087887		0
M801.8384T43.28	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M802T43	801.838373295633	43.2825309495625		[M+H]+ 800.835	49	NA				NA										0.165807703530888	0.718928566438944	0	-0.180422931312265	0.549216058877689	0	0.977268974662653		0
M209.9658T94.56	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M210T95	209.965753586411	94.5559059716125			4174	NA				NA										0.160648766530629	0.718928566438944	0	-0.160873995546844	0.593403039165021	0	0.862494643906644		0
M446.3349T876.44	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M446T876	446.334911182786	876.437029469672	[740][M+1]+		4505	NA				NA										0.578478599163079	0.719510311053483	0	-0.703453717051143	0.492328471926193	0	1.23529385268494		0
M343.0268T43.68	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M343T44	343.026777926013	43.6832138236447			49	NA				NA										-0.22948035393963	0.720479543537484	0	0.126996053344371	0.803668250444002	0	0.5047429966897		0
M212.2017T642.76	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M212T643	212.201702421006	642.756418135292			2166	NA				NA										-0.19590137479611	0.720479543537484	0	-0.244690880806901	0.505948905350581	0	0.606488833511267		0
M929.8263T43.25	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M930T43	929.826272353188	43.2546706823634		[3M+H+Na]2+ 611.884	49	NA				NA										0.264973926815253	0.720647983660067	0	0.0890107070784509	0.847224721556302	0	0.534560106612535		0
M615.8528T385.9_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M616T386_1	615.852751791918	385.895927338946			676	441	@M614.8501T385.91_1|+13C|@M615.3513T385.91_2|+13Cdb|@M616.3539T385.82_2|-13Cdb			NA										-0.15183952583137	0.720647983660067	0	0.107445272392173	0.740035500616359	0	0.783392510583126		0
M801.9916T662.96_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M802T663_1	801.991582052766	662.961228739527		[3M+2Na]2+ 519.334	3	NA				NA										1.24758546169149	0.721310223931636	0	-1.89083513460385	0.352977709305299	0	1.22623527821037		0
M210.1475T382.09	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M210T382	210.147515439189	382.087645972558	[207][M+2]+		540	NA				NA										0.878581617963173	0.721310223931636	0	-1.46181043006194	0.294262103588024	0	1.19536151784398		0
M171.0773T184.66	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M171T185	171.07726452984	184.661482341046			4025	NA				NA										0.235940658237512	0.721310223931636	0	-0.498204148858358	0.147741169456291	0	0.949694371698629		0
M144.6231T198.52_4	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M145T199_4	144.623134312719	198.518879876791		[M+Na+NH3]+ 104.614	13	NA				NA										-0.191263945563671	0.721310223931636	0	-0.432598419058728	0.239438109831739	0	0.2667618199574		0
M206.9553T42.59	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M207T43	206.955320654564	42.5878686659063	[200][M+2]+		49	88	@M204.9578T42.68|+34S|+41K|+37Cl|@M205.9584T42.63|+15N|@M274.943T42.81|-(HCOONa)|@M342.9307T42.81|-2(HCOONa)			NA										0.120796936567098	0.721310223931636	0	-0.180571458530435	0.363439126739778	0	0.912644817263468		0
M257.9337T100.21	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M258T100	257.933651920129	100.207616615183			3274	NA				NA										-0.199944114023605	0.721397176328524	0	0.00645436467538651	0.986814385013905	0	0.893675948255966		0
M275.1039T154.03	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M275T154	275.103907989369	154.02866491222			4630	NA				NA										0.189335442114228	0.721397176328524	0	-0.474530897056885	0.0692531961412722	0	1.14870666253365		0
M291.6109T641.43_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M292T641_1	291.610899246626	641.43252297715			2197	178	@M290.6103T641.36_1|+13C|+15N|@M292.1127T641.38_2|-13Cdb|@M292.6087T641.36_1|-15N			NA										-0.102947316505123	0.721397176328524	0	-0.620439364921893	0.00851338063072415	1	0.135444056354442		0
M499.981T815.71_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M500T816_1	499.981037883599	815.709212827323			839	NA				NA										-0.319242229949303	0.72179374994813	0	-0.411441649561722	0.498619012009103	0	0.374888253738109		0
M145.0501T52.26_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M145T52_1	145.050119153165	52.2620038223468			1776	NA				NA										-0.210358630571779	0.72179374994813	0	0.262811360318956	0.481678600898554	0	1.0827539726427		0
M183.1111T44.72	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M183T45	183.111101197834	44.7214725594174		[M+3H-C6H8O6]3+ 722.354	49	64	@M205.0932T44.4|-Na			NA										-0.160033651065213	0.72179374994813	0	0.845403345934299	3.40236509948058e-06	1	1.20847604398091		0
M427.5389T385.93_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M428T386_1	427.538869107939	385.930802200712	[702][M]+		621	NA				NA										-0.146278323797041	0.72179374994813	0	0.130058617149071	0.653369936919543	0	0.831286974864697		0
M329.1656T230.01	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M329T230	329.165553646936	230.010637911931			8	NA				NA										0.133697241676451	0.72179374994813	0	0.389156761773899	0.138816367283437	0	0.737191296195307		0
M182.0818T67.33_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M182T67_2	182.081831223757	67.3319007604774	[147][M]+	[M+H]+ 181.076	18	28	@M136.0761T67.27|+(HCOOH)|+(H2O-CO)|@M147.0444T67.03|+(H2O)+(NH3)|@M165.0551T67.27|+(NH3)|+NH3|@M183.085T67.32_2|-13C|@M184.0858T67.32_2|-18O|-13C2|@M364.1596T67.24|-(C6H14O6)	L-Tyrosine;Tyrosine|3-Amino-3-(4-hydroxyphenyl)propanoic;β-Tyrosine|DL-3-Phenylserine;β-Hydroxy-phenylalanine	C9H11NO3	181.0739	C00082|C04368	Amino acid metabolism	Phenylalanine metabolism|Phenylalanine, Tyrosine and Tryptophan biosynthesis|Tyrosine metabolism	Phenylalanine|Others|Tyrosine	CHEBI:17895|CHEBI:16939	HMDB00158|HMDB03831|HMDB02184	CID6057|CID440311|CID94134	OUYCCCASQSFEME-QMMMGPOBSA-N|JYPHNHPXFNEZBR-UHFFFAOYSA-N|VHVGNTVUSQUXPS-UHFFFAOYSA-N	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m0/s1|InChI=1S/C9H11NO3/c10-8(5-9(12)13)6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)|InChI=1S/C9H11NO3/c10-7(9(12)13)8(11)6-4-2-1-3-5-6/h1-5,7-8,11H,10H2,(H,12,13)	0.0963299153811157	0.72179374994813	0	0.193415426543478	0.294262103588024	0	0.936977947792689		0
M242.0616T289.11	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M242T289	242.061640310718	289.108059626967			4616	NA				NA										0.923617808303701	0.722236737528235	0	-1.2560079640671	0.428847593551241	0	1.09183093925747		0
M390.1417T275.95	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M390T276	390.141711213737	275.945278281715			4313	62	@M373.1151T275.96|+(NH3)|+NH3			NA										-0.167818320962484	0.722236737528235	0	0.0400160469427924	0.937696813234457	0	0.699573570448669		0
M154.0841T75.28	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M154T75	154.084130954619	75.2779650676957		[M+Na+HCOOH]+ 85.0878	1	NA				NA										0.0654885494494408	0.722236737528235	0	0.133454912196171	0.288854674041616	0	0.717988276770748		0
M389.1803T290.61	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M389T291	389.180274521119	290.605982825313			3803	NA				NA										0.799047893932627	0.722357170278394	0	-1.28964704799308	0.317248259893041	0	1.18187821866409		0
M170.1546T761.48	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M170T761	170.154612973778	761.484399463324		[M+H-C2H4]+ 197.179	23	41	@M198.1861T762.17|-(C2H4)			NA										-0.290040417233756	0.722357170278394	0	-0.301609056936108	0.586489889445947	0	0.322906087444249		0
M281.9449T48.23	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M282T48	281.944911451856	48.2341276551853			1366	NA				NA										-0.276355443801032	0.722357170278394	0	0.425886063416534	0.347244427122051	0	0.426235671675258		0
M664.9427T884.58_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M665T885_1	664.942741258369	884.582935222069			3368	NA				NA										-0.26446864928622	0.722357170278394	0	-0.622869034784335	0.225435210432021	0	0.23576507942908		0
M554.7567T641.49	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M555T641	554.756681087108	641.493080741762	[960][M+1]2+		2279	325	@M552.75T641.39_1|+18O|+13C2|@M554.255T641.43|+13Cdb			NA										-0.186631590991372	0.722882548840732	0	-1.14080713610659	0.00838951683296818	1	0.176817128495262		0
M136.0434T139.85	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M136T140	136.043354092405	139.84994320525		[M+H-COCH2]+ 177.047	3921	NA				NA										0.746167561688372	0.722989143057887	0	-0.219765875742747	0.918782598796365	0	0.832739702734791		0
M412.3077T532.83	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M412T533	412.307695387409	532.827756391512			1689	NA				NA										0.328217382048935	0.722989143057887	0	-0.0137656898809801	0.989600751461018	0	1.00798617119222		0
M145.0696T108.87	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M145T109	145.069550523837	108.872219031432	[87][M+1]+		3240	NA				NA										0.300278719748267	0.722989143057887	0	-0.408199853061243	0.431231951949484	0	1.19981822741869		0
M537.8106T711.98	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M538T712	537.810571079348	711.980267759371			205	NA				NA										-0.209108782806815	0.722989143057887	0	-0.632092862079993	0.129278653403798	0	0.188996538451077		0
M220.5792T339.08_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M221T339_1	220.579153629411	339.084836058863	[230][M]2+	[M+2H]2+ 439.144	88	NA				NA										0.17574442850894	0.722989143057887	0	-0.184306509863964	0.577338634427576	0	0.958486997237005		0
M409.1741T298	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M409T298	409.174081212602	297.996663545115			106	NA				NA										0.271349733299642	0.723245035341933	0	0.16625473320904	0.747396560085462	0	0.905117369019834		0
M330.0033T47.05	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M330T47	330.003272421232	47.0458962559878	[517][M+1]+		1397	NA				NA										0.967483557630173	0.724521702402167	0	-1.12774008695316	0.52066661307675	0	1.13295683271955		0
M522.3487T878.96	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M522T879	522.348712953168	878.956803353407			4507	349	@M597.3787T875.56|-(C2H5NO2)			NA										-0.330082314667195	0.724901737881865	0	-0.508718841698231	0.423946016022132	0	0.496368694469094		0
M278.6033T613.38	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M279T613	278.603272377968	613.376597542488			2956	NA				NA										-0.159469797146761	0.724901737881865	0	-1.27245859737188	0.00194404470555723	1	0.0274764672285153		0
M424.7177T367.95	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M425T368	424.717735741738	367.94970784007	[693][M+1]2+		79	NA				NA										0.759621862074876	0.725188605412441	0	-0.407423691705528	0.816036862323612	0	0.888669821444238		0
M130.2612T75.06_41	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M130T75_41	130.261219549327	75.0580053496809		[M+K]+ 91.2919	1	NA				NA										-0.165878495554352	0.725188605412441	0	-0.579331185769023	0.0862862267454396	0	0.347902509774223		0
M400.0041T327.51	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M400T328	400.004147385444	327.514465301586			28	NA				NA										0.0539071249746126	0.725923261931648	0	0.348001488001579	0.00673140619712654	1	0.392705833351046		0
M729.4893T763.17	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M729T763	729.489261719006	763.165196455598			23	NA				NA										-1.18494572844027	0.726438625305841	0	-0.130352210025919	0.935538615157673	0	0.531679972564746		0
M197.5753T662.17	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M198T662	197.575258447816	662.170377215034		[M+Na]+ 174.592	3	NA				NA										-0.109223959059641	0.726871815969979	0	-0.243324599906858	0.255294711932519	0	0.286519414611071		0
M552.8037T48.67	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M553T49	552.803698738061	48.6718175145327			1527	NA				NA										-0.0607743088288082	0.726871815969979	0	-0.0200384849377997	0.854140883949141	0	1.06213956163022		0
M388.1557T96.2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M388T96	388.155670493512	96.1984011748766			4155	NA				NA										0.86059993571066	0.727443199829337	0	-2.73385949548588	0.0143336213960157	1	1.21233912980732		0
M174.1134T335.89	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M174T336	174.11342802769	335.887461845174		[M+H-CH2]+ 187.12	88	NA		N-Acetyl-L-leucine;N-Acetylleucine|N-Acetyl-D-allo-isoleucine|N-Hexanoylglycine;Hexanoylglycine;Caproylglycine	C8H15NO3	173.1052	C02710	Amino acid metabolism|Lipid metabolism|Miscellaneous	Valine, Leucine and Isoleucine degradation|Fatty acids|Miscellaneous	Leucine|Others|Acylglycine|Miscellaneous	CHEBI:17786|CHEBI:64390	HMDB11756|HMDB00701	CID70912|CID7036279|CID99463	WXNXCEHXYPACJF-ZETCQYMHSA-N|JDTWZSUNGHMMJM-CAHLUQPWSA-N|UPCKIPHSXMXJOX-UHFFFAOYSA-N	InChI=1S/C8H15NO3/c1-5(2)4-7(8(11)12)9-6(3)10/h5,7H,4H2,1-3H3,(H,9,10)(H,11,12)/t7-/m0/s1|InChI=1S/C8H15NO3/c1-4-5(2)7(8(11)12)9-6(3)10/h5,7H,4H2,1-3H3,(H,9,10)(H,11,12)/t5-,7+/m0/s1|InChI=1S/C8H15NO3/c1-2-3-4-5-7(10)9-6-8(11)12/h2-6H2,1H3,(H,9,10)(H,11,12)	0.522505574083105	0.727443199829337	0	0.491262882389538	0.631782185990409	0	0.498129790690826		0
M530.2551T645.17	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M530T645	530.255104618473	645.168890375001	[901][M]+		2262	372	@M531.2525T644.99_2|-15N			NA										-0.189967999789612	0.727443199829337	0	-0.816368657711957	0.0441305932067627	1	0.216147295364698		0
M468.3118T707.57	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M468T708	468.311817099787	707.566312572773			2353	NA				NA										-0.175941947709202	0.727443199829337	0	-0.501958663542736	0.1548080608744	0	0.200249053192826		0
M299.6267T623.77_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M300T624_1	299.626737404575	623.766333255851	[458][M]2+		58	186	@M298.6252T623.7|+13C|+15N|@M300.1285T623.71_2|-13Cdb|@M300.6244T623.73_1|-15N			NA										-0.159423877912854	0.727443199829337	0	-0.442585926001392	0.165485447387535	0	0.271855559300572		0
