variableMetadata	chromato	name	chebi_id	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M265.9321T47.67	c18hyper			-0.137219747061401	0.772649927885138	0	0.18156458681405	0.490872785186821	0	-0.195751852692391	0.770289124640539	0	0.260051568827187	0.372328812261499	0	0.570585223759979	0.548235562193264	E	E	E	E	E	E								NA			M266T48	265.932050863906	47.669514464941			1353	NA	
M266.107T646.1	c18hyper			0.0811281401305148	0.96750814530364	0	-0.682154303218971	0.0695634431795088	0	-0.237024358194553	0.799070720438083	0	-0.631384305516194	0.0628887287790097	0	0.559766050595899	0.547143082463279	E	E	E	E	E	E								NA			M266T646	266.106979114257	646.097368765352	[347][M]2+		2170	NA	
M266.1512T136.46	c18hyper			0.237221899288702	0.796347791232826	0	0.355989497962394	0.536882015422004	0	0.31782634919268	0.895281879570062	0	1.1724074183073	0.131658790275076	0	0.377680675364081	0.586214795531446	E	E	E	E	E	E								NA			M266T136	266.151218152025	136.464974330716			3275	NA	
M266.1526T85.35_2	c18hyper			-0.0420460844602815	0.785409251663531	0	-1.52930134892735	1.58567937058164e-06	1	-0.355767140154791	0.721338900362264	0	-1.22047085339141	0.000120724719814411	1	0.194592826752357	1.1081561267817	E	E	E	E	E	E								NA			M266T85_2	266.152580161285	85.3454832537944			2882	NA	
M266.2489T733.11	c18hyper			-0.0573609866436353	0.957384860004506	0	-0.423130441055733	0.609771172837161	0	-0.11760282413314	0.960297489649905	0	-0.0461702015568335	0.968818108459773	0	0.0656300256973857	0.209071257294043	E	E	E	E	E	E								NA			M266T733	266.248912479435	733.10614577274			245	NA	
M267.0597T54.07	c18hyper			0.100831865401897	0.693428984008116	0	0.0971242751487491	0.539158502488769	0	0.0524794208994273	0.894698046677764	0	0.113758707184765	0.44738637770557	0	0.812042283536876	0.384357345352405	E	E	E	E	E	E								NA			M267T54	267.059716351689	54.0684276247234			33	NA	
M267.0986T109.06	c18hyper			0.371669848719169	0.603021453944718	0	-0.363268196248463	0.370744699959497	0	0.260840450269139	0.733412420431907	0	-0.478420048707433	0.120805396177134	0	1.39019392830586	0.820868383943367	E	E	E	E	E	E								NA			M267T109	267.098634875354	109.060283091787	[350][M]+		69	NA	
M268.1194T122.65	c18hyper			0.735664296752958	0.789702747204425	0	-0.550041216557821	0.776706677171852	0	0.894362890296184	0.784289975201385	0	-0.460519817169022	0.771041680949269	0	1.00144963453571	1.1887995001629	E	E	E	E	E	E								NA			M268T123	268.119383112498	122.648242210373	[350][M+1]+		3244	NA	
M268.1556T388.58	c18hyper			0.159390368620945	0.72949214361437	0	0.286697801690314	0.302462996976061	0	0.228083859538204	0.792104765245975	0	0.355064606697594	0.34274687953261	0	0.732810444663933	0.957634421779243	E	E	E	E	E	E								NA			M268T389	268.155560449298	388.579820077303		[M+H-CH3]+ 282.162	493	NA	
M268.2282T594.13	c18hyper			-0.0206984508844812	0.972112084697799	0	-0.0704140760626064	0.880803124180455	0	-0.367763530879262	0.73069557055585	0	-0.0226165930434785	0.99001472300867	0	0.0391201867591815	1.47593186254796	E	E	E	E	E	E								NA			M268T594	268.228159794704	594.133943092647			2457	NA	
M268.6187T688.71	c18hyper			-0.180750495307755	0.960322656911261	0	-0.69496259804535	0.782733053007142	0	0.477216654151682	0.890247670535637	0	-1.3575266512865	0.369188910791347	0	0.231632032801774	0.745892843506311	E	E	E	E	E	E								NA			M269T689	268.618688841565	688.710938936018			1997	NA	
M269.0441T260.9	c18hyper			0.0898466088226986	0.826427878186395	0	-0.0206569178121132	0.965403749652552	0	-0.117936890867504	0.831231676242797	0	-0.196146466776334	0.409306631337877	0	0.451618035370886	0.817319535103355	E	E	E	E	E	E								NA			M269T261	269.044139888503	260.896431574992	[349][M+2]+		46	NA	
M269.1102T646.49_2	c18hyper			0.161729270373735	0.870885278914819	0	-0.636797768437278	0.0872925016748484	0	-0.39581430676817	0.733412420431907	0	-0.68247224407313	0.113200663092986	0	0.724929963711289	0.698110338793699	E	E	E	E	E	E								NA			M269T646_2	269.110200529431	646.489428657762	[352][M+3]2+		2176	NA	
M269.1118T107.47	c18hyper			0.119132028856383	0.854302845844281	0	-0.481589277581172	0.0446874487350752	1	-0.0322955705478858	0.980479741165984	0	-0.496008493967958	0.012385503633388	1	1.10386990941792	0.274719605447304	E	E	E	E	E	E								NA			M269T107	269.111847017646	107.468301685456	[350][M+2]+		69	NA	
M269.1358T198.39	c18hyper			0.122557812016943	0.936768475683648	0	-0.481012732524247	0.389226374889597	0	0.0361180837619415	0.980479741165984	0	-0.0391055379658898	0.959013299970198	0	0.651323824345554	0.106773181545123	E	E	E	E	E	E								NA			M269T198	269.135839181079	198.38606522385		[M+H]+ 268.124	13	NA	
M269.2274T782.38	c18hyper			0.164595252294067	0.867458437147406	0	-0.814008067429079	0.0107790610599678	1	0.0514140071283968	0.940900360491792	0	-0.599593319538585	0.0653542595475854	0	0.753160386875835	0.390334652815096	E	E	E	E	E	E								NA			M269T782	269.227381933406	782.377880443336			17	NA	
M269.232T697.57	c18hyper			-0.310460671672189	0.553331834435029	0	-0.215057902321764	0.416285635489637	0	-0.160822531532562	0.793045828536795	0	-0.136749425941257	0.645888402901294	0	1.04545875367183	0.308550443385938	E	E	E	E	E	E								NA			M269T698	269.231970949887	697.573471842881		[M+H]+ 268.224	2	NA	
M270.0645T418.19	c18hyper			-0.0471622367859297	0.98128933333364	0	0.384784291216764	0.427589648831375	0	-0.370795197050928	0.731182819403167	0	0.256754495449311	0.557322093320703	0	0.296231885298035	0.841042599447406	E	E	E	E	E	E								NA			M270T418	270.064527742975	418.192367041085			2079	NA	
M270.1473T502.25	c18hyper			-0.059651855473394	0.962014120566419	0	-0.0437799689221805	0.954795765567817	0	-0.743396130204973	0.823222492663308	0	-0.421833126777493	0.820185197404453	0	0.0788378613952216	0.875712019093318	E	E	E	E	E	E								NA			M270T502	270.147343346126	502.251775134218	[363][M+1]+		3035	NA	
M270.1713T397.48	c18hyper			-0.0650465734067591	0.869020755698082	0	-0.661091685460971	0.0503661769169021	0	-0.312228239552445	0.784289975201385	0	-0.818453055990815	0.0429306533676725	1	0.00214813316262719	0.713136807875878	E	E	E	E	E	E								NA			M270T397	270.17132434302	397.483428059328			566	NA	
M270.2077T429.39	c18hyper			-0.301202377609007	0.799393544801783	0	0.349260516173295	0.628593373566961	0	0.0205450653046686	0.97215905594987	0	-0.497925762751199	0.198132619912081	0	0.504272046941003	0.599839463064816	E	E	E	E	E	E								NA			M270T429	270.207717070404	429.393742120144			4404	NA	
M270.6245T645.09	c18hyper			-0.0854683641821783	0.854302845844281	0	-0.365674018661835	0.258831312483571	0	-0.239836435557036	0.768840377372603	0	-0.167453114047692	0.658526215122581	0	0.101118159145442	0.713499436579166	E	E	E	E	E	E								NA			M271T645	270.624549042205	645.087617372524			2177	NA	
M270.6437T213.05	c18hyper			-0.11982123647328	0.827035664843146	0	-0.655079702486237	0.105659653917746	0	-0.979532852948191	0.0505618247305195	0	-0.591617979044825	0.165041692993926	0	0.178722971555465	2.8105429851843	E	E	E	E	E	E								NA			M271T213	270.643729780757	213.053604182469			3018	NA	
M270.9787T42.91	c18hyper			0.30418436931236	0.637529960417546	0	-0.356538619334264	0.329607973581023	0	0.220979152367041	0.784289975201385	0	-0.0219673588466165	0.94632045462781	0	1.19020060756187	1.10386365662029	E	E	E	E	E	E								NA			M271T43	270.978675418292	42.9057718372951	[364][M+1]+		49	NA	
M271.0151T289.15	c18hyper			0.247934534764086	0.560937581456202	0	-0.0101284250176708	0.982887278060515	0	0.204144423958397	0.700660169578803	0	-0.236142466737567	0.284036911495442	0	1.61187574979862	1.34297645194638	E	E	E	E	E	E								NA			M271T289	271.015082237974	289.15400947308			134	NA	
M271.0406T352.17	c18hyper			0.0482319860261526	0.963602140464152	0	-1.08338617860541	0.000128671665812294	1	-0.478825229237723	0.733412420431907	0	-1.17642120521516	0.0136599285968667	1	0.474808271950465	1.18323167991924	E	E	E	E	E	E								NA			M271T352	271.040633298113	352.168577215238			2621	NA	
M271.0911T51.97	c18hyper			0.494770870081819	0.870885278914819	0	-1.06801204551779	0.488142634368768	0	0.58181986600542	0.847959644400247	0	-1.18830163728128	0.392799708158217	0	0.854038975777309	0.862370993545391	E	E	E	E	E	E								NA			M271T52	271.091070838637	51.9663457715108			1356	NA	
M271.13T102.94	c18hyper			0.0162122124392354	0.93527603657508	0	0.0262391875791206	0.837739575818691	0	-0.013245049518158	0.959444037074997	0	0.0390583536648315	0.721845582904257	0	0.256941440031515	0.425719442624649	E	E	E	E	E	E								NA			M271T103	271.129990599628	102.937120432953			3207	NA	
M271.2835T828.9	c18hyper			0.82315332975651	0.79418840539125	0	-1.45539752869126	0.362317363420461	0	0.603064479359126	0.86976649083686	0	-0.872637059468506	0.591298355062285	0	1.04648246379725	0.944586913614184	E	E	E	E	E	E								NA			M271T829	271.283456125957	828.901808428099	[365][M+1]+		828	NA	
M271.6669T563.06	c18hyper			1.34665802864132	0.624718845257298	0	-0.646274904955549	0.762272133959364	0	1.23694131631032	0.733412420431907	0	-0.779076395466642	0.614023363298316	0	1.53636932465646	1.5129871902469	E	E	E	E	E	E								NA			M272T563	271.666896720719	563.064276246932		[M+2H-H20]2+ 559.331	3120	NA	
M271.9658T48.39	c18hyper			0.411999932439384	0.459291720448275	0	-0.099080529214751	0.819487981156524	0	0.116033070265603	0.843149225139905	0	-0.451382238080376	0.0824682960852526	0	2.43821893926205	0.684174391952217	E	E	E	E	E	E								NA			M272T48	271.965841188114	48.3878025658027		[M+Na+K-H]+ 211.013	29	NA	
M272.0341T326.93	c18hyper			0.300055592862906	0.570357169490623	0	1.05776200054014	0.00128809351825724	1	-0.7812361546024	0.782643592666998	0	2.30172608274705	0.0549199450329676	0	0.357345573705144	0.681910829905592	E	E	E	E	E	E								NA			M272T327	272.034092245577	326.934671978873			1078	NA	
M272.0354T418.07	c18hyper			-0.113804905951147	0.854302845844281	0	0.0367311443819922	0.951013032341439	0	-0.544053124211736	0.312458463197274	0	-0.100738914380743	0.848899315140161	0	0.289030901592176	1.64945082030818	E	E	E	E	E	E								NA			M272T418	272.035351835952	418.074672210736			2080	NA	
M272.1254T181.6	c18hyper			0.0131380908440839	0.999318089349542	0	-0.154187324510016	0.812875796765128	0	-1.19625729328266	0.760781312588331	0	1.71882730660926	0.316737548677238	0	0.272998115699862	0.714378092255948	E	E	E	E	E	E								NA			M272T182	272.1253620293	181.60413925564			4036	NA	
M272.1366T94.78	c18hyper			-0.240566379545413	0.745390157952836	0	0.162596091824806	0.756440240518551	0	-0.206825594590946	0.806033953557542	0	0.193575168587625	0.619052380990476	0	0.659591773716112	0.614573174476489	E	E	E	E	E	E								NA			M272T95	272.136621827391	94.7788998956805			4147	NA	
M272.1367T190.64	c18hyper			-0.12360815964354	0.92798414488696	0	0.346911370037372	0.567829163941065	0	-0.519151658339348	0.734994590131523	0	0.550087792696923	0.42096295985862	0	0.100063375663741	0.92850855073843	E	E	E	E	E	E								NA			M272T191	272.136736567417	190.638565922259			4580	NA	
M272.1618T339.49	c18hyper			-0.154507033782698	0.854302845844281	0	-0.967190901032872	0.126586141819604	0	-2.34334077688191	0.565071494094286	0	-0.0481666163451226	0.989606293725043	0	0.0270059490639544	1.29899579715726	E	E	E	E	E	B								NA			M272T339	272.161751860256	339.487051909445			88	NA	
M273.0307T313.8	c18hyper			0.387246002274715	0.586710666846914	0	-1.73107624636349	2.66860078813331e-08	1	-0.283256054069156	0.766911331481383	0	-2.00048754424359	1.72496451790143e-09	1	1.22397327024939	0.618182277416196	E	E	E	E	E	E								NA			M273T314	273.030722129541	313.795429067727			1079	NA	
M273.0857T386.09	c18hyper			0.628099012018939	0.626909908252604	0	-0.128903352900158	0.931610037510734	0	0.943066768864721	0.522928089371281	0	0.117936892573919	0.93121317493879	0	1.46547532484748	1.84757472170323	E	E	E	E	E	E								NA			M273T386	273.085675974446	386.089984116292			568	NA	
M273.086T339.49	c18hyper			0.464658813867661	0.511628162493737	0	1.25398444361386	0.00062067071655109	1	-0.886608675751839	0.76698192566261	0	2.12912109903212	0.0849263697549398	0	0.815464780222298	0.796327723387141	E	E	E	E	E	E								NA			M273T339	273.085982766697	339.49152922881		[M+Na]+ 250.099	88	NA	
M273.098T82.89	c18hyper			0.0262672422302082	0.922392555622711	0	0.0735744746105507	0.681963528879433	0	-0.186331147813277	0.747801485840718	0	-0.15940194651237	0.541948042888655	0	0.224127619460579	1.49864907991668	E	E	E	E	E	E								NA			M273T83	273.09801846151	82.8901583782462	[368][M+2]+		2885	NA	
M273.1279T171.88	c18hyper			0.591402988560667	0.723638189176282	0	-2.83820259521136	5.12539100691473e-06	1	0.742734932738705	0.377967928131241	0	-2.6819957477837	1.90745614640887e-06	1	1.20662013871233	1.09251583180347	E	E	E	E	E	E								NA			M273T172	273.127854421523	171.881288193623			3052	NA	
M273.2042T50.67	c18hyper			-0.216848212879253	0.877080903765988	0	-2.56897038489226	0.0487678586808691	1	0.880930614244022	0.190922395002873	0	-1.85580314234419	8.20765813231433e-05	1	0.0456889112790228	1.14429244030373	E	E	E	E	E	E								NA			M273T51	273.20415420976	50.6722567588414			1359	NA	
M273.2187T400.54	c18hyper			-0.421429151771218	0.444664367895717	0	-0.141679127068329	0.533017973290312	0	-0.597163190143373	0.183790641947312	0	-0.380801547080805	0.258157150662885	0	1.95139129871917	2.63747618249216	E	E	E	E	E	E								NA			M273T401	273.218657475223	400.538123689727		[M+H]+ 272.208 [2M+3H]3+ 408.305	132	NA	
M273.5658T697.53	c18hyper			-0.291451441018104	0.593465607576013	0	-0.403627380744743	0.190290317391504	0	-0.0900619689868201	0.933241252034062	0	-0.226600905864945	0.527318467969999	0	0.745396042895736	0.0387214959641289	E	E	E	E	E	E								NA			M274T698	273.565820279675	697.533304699014			2	NA	
M273.5659T662.07	c18hyper			-0.0697303909946552	0.919926857816346	0	-0.015252991563365	0.968609405344071	0	-0.0581811999987938	0.936818108252895	0	0.265325383791691	0.390877662444231	0	0.168256402208285	0.216977459015183	E	E	E	E	E	E								NA			M274T662	273.565949506466	662.070192407317			3	NA	
M274.1662T137.82	c18hyper			0.438135600937263	0.464147886789612	0	0.760061541322058	0.00468419596383302	1	-0.202577088712593	0.784289975201385	0	0.319295359603665	0.340353948133267	0	1.15181667925239	0.519273860118993	E	E	E	E	E	E								NA			M274T138	274.166190136373	137.818155414872			4586	NA	
M274.9731T62.49_1	c18hyper			-0.041986355308067	0.959377188846821	0	-0.147558818824571	0.790965998485887	0	0.757563442462683	0.103549878931395	0	-0.0011994722626163	0.950249582655292	0	0.0992580152553175	2.59122906930221	E	E	E	E	E	E								NA			M275T62_1	274.973129443814	62.4874063166186			987	NA	
M275.0518T260.41	c18hyper			0.182454254036731	0.61204839791264	0	-0.106827131753086	0.67488005399597	0	-0.0481660696057684	0.946919634204125	0	-0.255114476371526	0.184619463979491	0	1.4684117016174	0.14724495236933	E	E	E	E	E	E								NA			M275T260	275.051759066758	260.405730403582			2542	NA	
M275.1039T154.03	c18hyper			0.188444452726939	0.776724084208906	0	-0.491045335637386	0.0872925016748484	0	0.181358781060244	0.792104765245975	0	-0.277160422155575	0.390877662444231	0	1.14883876728477	0.695475057253102	E	E	E	E	E	E								NA			M275T154	275.103907989369	154.02866491222			4630	NA	
M275.1039T337.44	c18hyper			1.00724848330231	0.664626616496476	0	-0.575051263069158	0.741729957884017	0	0.0152725007065566	0.999930190473771	0	0.430746976695115	0.848899315140161	0	1.36332563456119	0.264416648079945	E	E	E	E	E	E								NA			M275T337	275.103944247759	337.439249472836		[M+2Na]2+ 504.246	88	NA	
M275.1072T319.77	c18hyper			0.221414362000017	0.541986075738884	0	-0.0100551458848006	0.983553653136637	0	0.115789027654666	0.784289975201385	0	0.0690732738181037	0.754610617420371	0	1.46514467298017	0.996355129064349	E	E	E	E	E	E								NA			M275T320	275.10722312256	319.770070388545			1080	NA	
M275.1114T245.91	c18hyper			0.000856939193042194	0.985247766367221	0	-0.135319538900086	0.622841120153154	0	-0.11653285850101	0.887880533030749	0	-0.191419171044842	0.559805696165062	0	0.378041218129655	0.453956909513671	E	E	E	E	E	E								NA			M275T246	275.111446387399	245.91497046363		[M+Na]+ 252.122	4627	NA	
M275.1164T626.15	c18hyper			0.0675479840380131	0.954048863162721	0	-1.99910449752959	0.000402530351009971	1	-0.146680403385087	0.966282231335573	0	-1.84590230179261	0.000417005035148311	1	0.433128009863927	0.0683112160712727	E	E	E	E	E	E								NA			M275T626	275.116432925802	626.151692169926			58	NA	
M275.1248T119.6	c18hyper			1.11030212530705	0.696832499236026	0	-2.20018277459073	0.110700638260572	0	0.982823584162267	0.743166660987695	0	-2.3824161663036	0.0603438673949358	0	1.19247733322694	0.867480684745758	E	E	E	E	E	E								NA			M275T120	275.124828415816	119.597289005472			3193	NA	
M275.4958T800.82	c18hyper			0.103558245850131	0.930028724184316	0	-0.444559936559493	0.279738244115103	0	-0.0825526854463785	0.953266762097801	0	-0.180296258855574	0.71801205691275	0	0.634015229214445	0.0216764272024699	E	E	E	E	E	E								NA			M275T801	275.495751339394	800.818951717347			5	NA	
M275.9611T46.53	c18hyper			-0.0454705499170522	0.973908232332539	0	0.286993928404165	0.497068413624083	0	-0.0132036790050716	0.978847846444843	0	0.38379644009313	0.347784973228851	0	0.00730818708073587	0.0684441712188625	E	E	E	E	E	E								NA			M276T47	275.961093172218	46.5349179624966	[372][M+3]+		49	NA	
M276.0304T260.78	c18hyper			0.142375354668079	0.655729847935118	0	-0.0811314436870276	0.735898640369338	0	-0.0690312099187498	0.900108357112578	0	-0.26106772361862	0.137223145638615	0	1.23689047010885	0.308054008463583	E	E	E	E	E	E								NA			M276T261	276.030383412737	260.777988352774		[M+Na]+ 253.043	46	NA	
M276.124T121.79	c18hyper			0.213325660369343	0.625870027404512	0	0.539958389018549	0.0436843397310756	1	-0.119347237690985	0.895281879570062	0	0.72169317017871	0.0720481291587126	0	0.977343685313106	0.19800050419564	E	E	E	E	E	E								NA			M276T122	276.124032399095	121.792425693233			3251	NA	
M276.1278T345.98	c18hyper			1.55221030502544	0.559721010581392	0	-0.0678433588748799	0.983811430280327	0	0.271933438872979	0.966296639269186	0	0.870272990301245	0.686658221280122	0	1.66191417048705	0.108710880867276	E	E	E	E	E	E								NA			M276T346	276.1277943103	345.983719467306			2622	NA	
M276.1279T314.71	c18hyper			1.16159116637305	0.693428984008116	0	-1.09134346303169	0.558389800171011	0	0.203139605063399	0.966296639269186	0	-1.68042768526099	0.461999417407107	0	1.24509264999877	0.142782481233779	E	E	E	E	E	E								NA			M276T315	276.127909637107	314.714242953036			1081	NA	
M276.1819T206.75	c18hyper			0.0529892520176993	0.893292879616405	0	0.378547613736258	0.208375670121725	0	-0.167869792047682	0.836547090007588	0	-0.188638889179474	0.613212778389843	0	0.240122851443277	0.87890729042118	E	E	E	E	E	E								NA			M276T207	276.181874614125	206.75384767014			3019	NA	
M277.1193T224.92	c18hyper			0.095107084003617	0.9287992932965	0	0.194596233415577	0.783649099204099	0	-0.388511388548709	0.771624244193899	0	-0.265387483940952	0.673721466662209	0	0.41827562671618	0.946737360293538	E	E	E	E	E	E								NA			M277T225	277.119261047059	224.919348578995			125	NA	
