variableMetadata	chromato	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	name	chebi_id	annot_level	annot_confidence	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	mixomics_LAT	mixomics_MX2
M264.9343T0.8	c18acqui	M265T48	264.934338651899	48.4523493189256		[2M-2H+K]- 113.997	18	NA		Unknown		4		0.700526911544008	0.512679388157418	0	-0.911347838585739	0.0332449672925593	1	0.78930980252543	0.248119662404898	0	-0.984551926360988	0.00537446349354738	1	1.47023302271514	1.87131394411431	E	E	E	E	E	A	0	0
M267.0395T0.9	c18acqui	M267T53	267.039533765072	52.6954592727307		[M+Cl+NH3]- 215.051	33	NA		Unknown		4		-0.0759741378821186	0.985689859272219	0	0.812402554500085	0.000126912523148708	1	-0.315211936450748	0.481605298367394	0	0.837683415004147	0.00027498808197846	1	0.168405808286172	1.22025811987294	E	E	E	E	E	E	0	0
M267.0574T0.8	c18acqui	M267T47	267.057413392642	47.1918866918047		[M-H-CH2]- 282.08	18	NA				NA		0.0435923652080685	0.973746888287578	0	-0.0566738520251615	0.861992694856661	0	0.188750023914588	0.729039203105445	0	-0.000729822035983929	0.977183697551922	0	0.444430475453076	1.04878572253547	E	E	E	E	E	E	0	0
M267.1967T14.3	c18acqui	M267T856	267.196728007683	856.04558919294			1162	NA				NA		-0.189885776663223	0.903272966021766	0	-0.27728953318657	0.557135702025578	0	-0.568935395045514	0.612359922715218	0	-0.646825161336213	0.129000720752798	0	0.325293301180168	1.47858773363439	E	E	E	E	E	E	0	0
M267.2329T18.5	c18acqui	M267T1108	267.232939034243	1107.78891560466			515	NA				NA		0.0790129934807986	0.934702407845416	0	0.121326584058567	0.642402728635481	0	-0.123432489704827	0.875308608048379	0	-0.227753174769532	0.329970576448289	0	0.401385336650211	0.716215745321662	E	E	E	E	E	E	0	0
M267.9442T0.9	c18acqui	M268T54	267.94424809016	53.6017690766214		[M-H]- 268.952	33	NA		Unknown		4		-0.130689897820572	0.774311883630653	0	0.112807021863299	0.526385683988903	0	-0.188312710572895	0.545593213784908	0	0.300060153272781	0.0256245765616832	1	1.18410155077501	1.19794004172338	E	E	E	E	E	E	0	0
M267.9655T0.9	c18acqui	M268T55	267.9654866353	54.5724034956026		[M-H]- 268.976	105	NA				NA		-0.0108070711097099	0.990795450684147	0	0.334664957557973	0.0435833728063632	1	-0.0309349584773226	0.952918596618936	0	0.0551997101822632	0.745031461816003	0	0.393320347865954	0.220176828835041	E	E	E	E	E	E	0	0
M269.2484T19.5	c18acqui	M269T1170	269.248443373005	1169.9496075832			1899	NA		Unknown		4		-0.154906249751823	0.841862256815335	0	0.496011717999282	0.0107714149967632	1	-0.214375936202746	0.653281412336128	0	0.471168782948503	0.0119499482010578	1	0.497092305138997	0.997422852414891	E	E	E	E	E	E	0	0
M269.9627T0.9	c18acqui	M270T55	269.962720962669	54.6357700008563		[M-H-COCH2]- 312.99	105	NA				NA		-0.0959619052862557	0.931337371639711	0	0.279140848301493	0.180560012116097	0	-0.0629046118178369	0.918286587399518	0	-0.0450231923512607	0.858893721295072	0	0.144909242162148	0.012485796542101	E	E	E	E	E	E	0	0
M270.2074T12.8	c18acqui	M270T768	270.207439955113	767.637288391914	[127][M]-		1029	NA				NA		0.274961392546791	0.450237053523024	0	0.0217187696569425	0.840685811469655	0	0.0937322614016391	0.850973746455242	0	-0.107753323285362	0.515345156167408	0	2.38418092911343	0.653452460610166	E	E	E	E	E	E	0	0
M270.9796T0.7	c18acqui	M271T43	270.979587322463	43.0345471686193			90	NA				NA		0.12113154604107	0.829562460374315	0	0.0368603000297387	0.846312509788412	0	0.00658839497724628	0.996910523974635	0	0.0773899862068834	0.700217420175646	0	1.2071343979193	0.209546070275733	E	E	E	E	E	E	0	0
M271.0041T0.9	c18acqui	M271T53	271.004094083526	52.5430062252941		[2M-2H+Na]- 125.017	33	NA		Unknown		4		0.24040118041945	0.774311883630653	0	-0.056896471535465	0.923591637602397	0	0.607161986537733	0.16480128651528	0	-0.482920863992451	0.028850083391428	1	1.27005963267441	2.38206049595052	E	E	E	E	E	E	0	0
M271.2109T12.8	c18acqui	M271T768	271.210880070932	767.719939142286	[127][M+1]-		1029	NA				NA		0.209465982080935	0.626665363937795	0	-0.0480199744734993	0.89297559708137	0	0.0270904097302029	0.955616617470517	0	-0.248773734605731	0.171954274218695	0	1.80056021308435	0.439415520773642	E	E	E	E	E	E	0	0
M271.2278T15.4	c18acqui	M271T923	271.227832876587	922.976815728114			62	NA				NA		0.0937027787825127	0.827877833267737	0	0.230017449753214	0.123964856985957	0	-0.116789679158982	0.845634529731056	0	-0.0730612176053285	0.74096293853229	0	0.76026659668363	0.954217670857312	E	E	E	E	E	E	0	0
M271.2279T17.1	c18acqui	M271T1025	271.22785946191	1024.67260030336			857	NA				NA		0.0772126832719717	0.934702407845416	0	0.045320903174785	0.866995956143336	0	0.0370073669526807	0.954537569210784	0	-0.11813300055654	0.571351006862882	0	0.323749223892053	0.37003337649884	E	E	E	E	E	E	0	0
M271.2279T17.6	c18acqui	M271T1054	271.227886214901	1054.40360889943	[130][M]-		191	NA		2-Hydroxyhexadecanoic acid (2-Hydroxypalmitic acid)	CHEBI:65101	2	a,b	-0.0748098750842061	0.934702407845416	0	0.264340169581429	0.089518890947361	0	0.155648902987632	0.749142461593554	0	0.20147588564917	0.225325614880105	0	0.221073639455946	1.49797707115058	E	E	E	E	E	E	0	0
M271.2279T15.1	c18acqui	M271T907	271.227887093467	907.323178962306	[129][M]-		1210	NA				NA		-0.0542317911651029	0.927390516586085	0	0.0113309938988362	0.974686709322919	0	-0.115805215546587	0.737196857617375	0	-0.160937273768766	0.175243589004963	0	0.586303177015962	0.892757280224513	E	E	E	E	E	E	0	0
M271.2279T15.6	c18acqui	M271T937	271.227889672927	937.39863058941	[128][M]-		17	NA				NA		0.165385936793008	0.806734158894934	0	0.317031403206343	0.18665930631097	0	-0.213897224464517	0.754495207006793	0	0.0342661268693867	0.889213301032644	0	0.956547514890474	1.18942669511631	E	E	E	E	E	E	0	0
M272.0073T0.9	c18acqui	M272T52	272.007271905981	52.2267198316963		[M-H+NH3]- 255.991 [M-H+NH3]- 255.991	33	NA		Unknown		4		-0.0395208093550981	0.934702407845416	0	-0.281133171917563	0.087660168218956	0	-0.191301662687307	0.697520322386001	0	-0.397297033667549	0.0202861870716642	1	0.53123861011497	1.44922756679724	E	E	E	E	E	E	0	0
M272.2313T15.6	c18acqui	M272T937	272.231323471965	937.39863058941	[128][M+1]-		17	NA				NA		-0.0118257660668988	0.995685619482662	0	0.133553280166648	0.658746260697217	0	-0.35906708208857	0.481605298367394	0	-0.125258187200291	0.628290558057019	0	0.140033534408741	1.75898451771523	E	E	E	E	E	E	0	0
M272.2314T17.6	c18acqui	M272T1054	272.231385966921	1054.45783932773	[130][M+1]-		2051	NA				NA		-0.104255623568234	0.918743096190726	0	0.322834199231535	0.0840260358012697	0	0.0745858442212164	0.914087754126838	0	0.304514672719892	0.116347802505426	0	0.320269640259278	0.735465031922961	E	E	E	E	E	E	0	0
M272.9589T0.7	c18acqui	M273T43	272.958944397469	43.1148443981098		[M+Cl+CF3COOH]- 103.994 [M+Cl+CF3COOH]- 103.994	90	NA				NA		-0.186257518663192	0.927808058357087	0	-0.271173703054837	0.631682171164005	0	-0.110701697042829	0.835296024091683	0	-0.00590158161800858	0.991161836800395	0	0.0790078607415824	0.615799711927391	E	E	E	E	E	E	0	0
M273.995T0.9	c18acqui	M274T53	273.994978274752	53.4258720977321	[131][M+1]-		33	NA				NA		-0.0967207354147543	0.823984163983343	0	-0.0517932007117068	0.71817326774453	0	-0.0671117395127325	0.862864456443553	0	0.137073806931456	0.281305590488319	0	0.842569201535322	0.762522186389054	E	E	E	E	E	E	0	0
M275.2015T16.9	c18acqui	M275T1011	275.201488343401	1011.35647243299			1826	NA				NA		-0.293133073154175	0.687484132444199	0	0.116396672847857	0.779581534992758	0	-0.522872460730838	0.21424023490418	0	-0.0335761925679865	0.967548089864013	0	0.862387998892504	2.67201057167711	E	E	E	E	E	E	0	0
M275.9587T0.7_2	c18acqui	M276T43_2	275.958704392659	43.0981421861255	[132][M+1]-		90	NA				NA		0.13509375064932	0.763304547411337	0	0.134231393402029	0.4076620430334	0	-0.141799879099587	0.764895539561146	0	0.0778383307400858	0.642267323730247	0	1.35778287860049	0.840059581962109	E	E	E	E	E	E	0	0
M275.9921T0.9	c18acqui	M276T53	275.992080374126	53.4232214199497	[131][M+3]-		33	NA		Unknown		4		-0.09683459635216	0.908127391087984	0	0.160312360513457	0.428197673582957	0	0.00165385796421802	0.980667645834668	0	0.322430346616242	0.0284084233812379	1	0.377690495932549	0.0398871433270422	E	E	E	E	E	E	0	0
M276.9556T0.7	c18acqui	M277T43	276.955596180931	43.051203472738	[132][M+2]-		90	NA				NA		0.208593994104783	0.601461498016952	0	0.0466597703882528	0.772941718888181	0	-0.109165706697297	0.862980707500774	0	-0.0708362165017977	0.759642994937436	0	1.7774291719672	0.677224339742034	E	E	E	E	E	E	0	0
M276.9857T0.9	c18acqui	M277T53	276.985728970409	53.4258720977321	[131][M+4]-		33	NA				NA		-0.0191701084864793	0.989037972144019	0	0.114546195393171	0.42798382412382	0	-0.00523096893233088	0.974631922884215	0	0.213174535955016	0.0920949813736757	0	0.169441722498833	0.0832316637163701	E	E	E	E	E	E	0	0
M277.2173T17.6	c18acqui	M277T1054	277.217342886042	1054.15816521978	[133][M]-	[M+Cl]- 242.248 [M-H]- 278.225	2050	NA				NA		-0.243736480391444	0.626665363937795	0	0.172980069373514	0.465886393598277	0	-0.319325252879942	0.424214738064623	0	0.198201324448853	0.217276849037094	0	1.02280435489182	2.29289794479865	E	E	E	E	E	E	0	0
M278.2207T17.6	c18acqui	M278T1054	278.220748581525	1053.91323572493	[133][M+1]-		2050	NA				NA		-0.141624389214737	0.823984163983343	0	0.238197896070529	0.18679587055723	0	-0.334323098546571	0.481605298367394	0	0.211588609176617	0.308737447158456	0	0.589182918331824	2.07057778825335	E	E	E	E	E	E	0	0
M279.1602T13.9	c18acqui	M279T833	279.16023998354	832.708891144092	[134][M]-		1232	NA		Unknown		4		0.00931849875114388	0.995685619482662	0	-0.151694971237141	0.195718999240681	0	0.0596133633700173	0.830304323184336	0	-0.199179921283987	0.0440002199846592	1	0.0522416372520636	1.05201946466113	E	E	E	E	E	E	0	0
M279.1966T14.4	c18acqui	M279T862	279.196559837911	862.296693184584			1903	NA				NA		0.706005573898519	0.504106343241144	0	-0.106209694637839	0.933414473251879	0	1.04121564320088	0.132346178344595	0	-0.286748271597546	0.403902632839385	0	1.87479279178994	2.68095280245341	E	E	B	E	E	A	0	-0.232024167181594
M279.2328T14.6	c18acqui	M279T876	279.232834134732	876.33857334945			52	NA		Unknown		4		0.183612222930364	0.710135787212738	0	-0.492992899571156	0.00135428477139231	1	-0.210909217804724	0.738428737978713	0	-0.737623011063894	0.000350448190203795	1	0.966724845847451	0.530339744866592	E	E	E	E	E	E	0	0
M280.1639T13.9	c18acqui	M280T833	280.163860277915	832.99015684533	[134][M+1]-		1233	NA				NA		-0.0241300875440533	0.973323097393446	0	-0.0960700995429828	0.602943543140895	0	0.17783396038014	0.678924715311304	0	-0.172220487471689	0.299805854185993	0	0.296442063497591	1.6278112035541	E	E	E	E	E	E	0	0
M280.8689T10.8	c18acqui	M281T650	280.868853274443	650.003649019602			86	NA				NA		0.0145298892327794	0.965513380535674	0	0.101482555843912	0.34547386960007	0	0.0597748853053446	0.891043999575817	0	0.0350916680881888	0.836175907817633	0	0.548453546353083	0.169546964112047	E	E	E	E	E	E	0	0
M281.9562T1	c18acqui	M282T58	281.956204698157	57.693807358275			1525	NA				NA		0.00405453443996429	0.995685619482662	0	-0.166387227057657	0.364831665875456	0	0.181217292785282	0.678924715311304	0	-0.0876225167099758	0.607676170538685	0	0.236725104826565	1.31376554268978	E	E	E	E	E	E	0	0
M282.242T18.2	c18acqui	M282T1090	282.242044878913	1090.33666063866	[135][M+3]-		625	NA				NA		-0.0256723980551126	0.995685619482662	0	0.209181922877422	0.383879591458024	0	-0.278306622896499	0.641155270233538	0	0.112111359720606	0.615728414509776	0	0.137403196820922	1.6932156553031	E	E	E	E	E	E	0	0
M282.7779T0.9	c18acqui	M283T52	282.77785728979	52.2044378017729		[2M+Cl]- 123.904	33	NA		Unknown		4		0.167602160775751	0.512679388157418	0	-0.235607849883515	0.0232430473298294	1	0.108840278994627	0.673381918575591	0	-0.258770774350817	0.0113195458282596	1	1.43004137240838	0.851606577074243	E	E	E	E	E	E	0	0
M283.2552T19	c18acqui	M283T1141	283.255154669016	1141.47332325671	[136][M+2]-		93	NA				NA		-0.0127722508220245	0.973746888287578	0	-0.0794462626747858	0.511136200752938	0	-0.0596519254449106	0.862864456443553	0	-0.000323415475440569	0.987918182956686	0	0.370543909026427	0.809019797499906	E	E	E	E	E	E	0	0
M284.7748T0.9	c18acqui	M285T52	284.774796245253	51.9862096116314		[2M-2H+K]- 123.904	33	NA		Unknown		4		-0.0436364132674107	0.880611605599119	0	-0.128219014339972	0.189736905658363	0	0.00119989963191536	0.974631922884215	0	-0.284088362606434	0.00537446349354738	1	0.37689090023172	0.0735308779864283	E	E	E	E	E	E	0	0
M285.2072T14.6	c18acqui	M285T878	285.207173589953	878.249942646822		[M-H]- 286.211	51	NA		Hexadecanedioic acid	CHEBI:73722	2	a,b	0.0775602262259056	0.860119928940547	0	0.31569983674855	0.059818161038003	0	-0.0831391824069332	0.889191638405187	0	-0.188666273014533	0.281305590488319	0	0.512493022497529	0.447332481509346	E	E	E	E	E	E	0	0
M285.2493T17.8	c18acqui	M285T1066	285.249274559786	1065.86952623832	[137][M+2]-		14	NA				NA		-0.308363486880385	0.512679388157418	0	0.159705373361561	0.544073474515007	0	-0.0844310893982794	0.885283741728415	0	0.0975829659702097	0.616588914600161	0	1.59204384569361	0.903873889762816	E	E	E	E	E	E	0	0
M285.2592T18.4	c18acqui	M285T1102	285.259169200307	1102.47906790409			1048	NA		Unknown		4		0.140019591675511	0.774311883630653	0	0.542676858214817	0.00744015678337981	1	-0.127930784019114	0.782871746896478	0	0.486405045888151	0.00985238775671328	1	1.04232175359622	0.930636923989957	E	E	E	E	E	E	0	0
M285.9494T1	c18acqui	M286T58	285.949430805823	57.575722839269			1526	NA				NA		-0.123536320542531	0.931337371639711	0	-0.351974305038119	0.375074570973276	0	-0.325592694232872	0.80028724248123	0	-0.266861481550038	0.58458146110571	0	0.29071804950061	1.00023419376488	E	E	E	E	E	E	0	0
M286.7721T0.9	c18acqui	M287T52	286.772088760147	52.2044378017729		[3M-H]- 95.9302	33	NA		Unknown		4		0.168293606473551	0.557216260922575	0	-0.226784186123014	0.0592381877798436	0	0.122939104969927	0.63575655280014	0	-0.215088425238235	0.0324712688740807	1	1.55308148481098	1.14891124764618	E	E	E	E	E	E	0	0
M286.9572T0.7	c18acqui	M287T43	286.957171753285	42.9589521914546		[3M-H]- 95.9937 [3M-H]- 95.9937	90	NA				NA		0.041823778023538	0.965513380535674	0	-0.0240476703623074	0.943765426328502	0	-0.0829074146630493	0.891043999575817	0	-0.0453353049324701	0.848820523605734	0	0.54244976852839	0.476848351710468	E	E	E	E	E	E	0	0
M287.0444T10.3	c18acqui	M287T621	287.044407352263	620.548890218778			326	NA				NA		-0.0792066812231518	0.973746888287578	0	0.345732383767816	0.291368394526313	0	0.00278335144542474	0.995388054843121	0	0.352378685896564	0.372018735759154	0	0.171212427447479	0.676300404218716	E	E	E	E	E	E	0	0
M287.7761T9.9	c18acqui	M288T597	287.776094848895	596.678520704509			327	NA				NA		-0.0920179565712935	0.926763217917883	0	0.163256452547532	0.443423661298277	0	0.0201540410082739	0.974631922884215	0	0.0852129212751347	0.682566525985647	0	0.149763442341143	0.247842584942863	E	E	E	E	E	E	0	0
M288.7693T0.9	c18acqui	M289T52	288.769329002174	52.2089221920483			33	NA		Unknown		4		0.014935526164555	0.995685619482662	0	-0.164486857061251	0.172008300796934	0	-0.0574524100907148	0.892700685076379	0	-0.264095242481805	0.0166723147768156	1	0.372159490784224	0.378722282335285	E	E	E	E	E	E	0	0
M288.9653T0.9	c18acqui	M289T53	288.965286883984	53.4490529968948		[M+Cl]- 253.995 [M+Cl]- 253.995	33	NA				NA		0.0307056250268438	0.978216938503131	0	-0.0936404216956017	0.627095082599186	0	0.0299425011945988	0.930983111769522	0	-0.0943196762437797	0.443989562085268	0	0.163610179594003	0.277075339151323	E	E	E	E	E	E	0	0
M290.9625T0.9	c18acqui	M291T53	290.962537372962	53.4459555429382		[M+Cl]- 255.991 [M+Cl]- 255.991	33	NA				NA		0.0376377575860207	0.973746888287578	0	-0.0693054161409723	0.760456361260257	0	-0.00196213026217684	0.999569135033477	0	-0.0473169639196023	0.801235112873491	0	0.4742600662502	0.270975822754108	E	E	E	E	E	E	0	0
M291.1601T15	c18acqui	M291T899	291.160134659689	899.177093545404		[M+Cl]- 256.195	1946	NA				NA		-0.0903793425279886	0.738950580109188	0	-0.117786501735022	0.245407648675292	0	-0.0865509285836623	0.72220704390327	0	-0.114081697267391	0.178007640722314	0	1.38166364215698	1.33583669608617	E	E	E	E	E	E	0	0
M292.003T0.9	c18acqui	M292T54	292.003045379409	54.2587818391715			1527	NA		Unknown		4		0.303035828194234	0.301707786557059	0	0.1512682129877	0.250674640671737	0	0.0857072102807805	0.835296024091683	0	0.367659320139943	0.00148696907639159	1	2.31997903096092	0.440934126983347	E	E	E	E	E	E	0	0
M292.9299T0.7	c18acqui	M293T43	292.929919267056	43.1322603434953		[M+Cl+NH3]- 240.932	90	NA				NA		0.322393731452197	0.450237053523024	0	0.066011231236315	0.675708245426704	0	0.00668661998805575	0.994011234915783	0	0.00281410361602852	0.989909019724093	0	2.1268057829222	0.0881463252169297	E	E	E	E	E	E	0	0
M293.0759T0.9	c18acqui	M293T53	293.075872046074	53.2439072961685	[141][M+1]-		33	NA				NA		-0.341192346123837	0.512679388157418	0	0.0359295709894845	0.980772167117443	0	-0.0822452034471013	0.894982083399533	0	0.239764327269414	0.28114398119845	0	1.69853898910408	1.05298950008005	E	E	E	E	E	E	0	0
M293.2121T14.9	c18acqui	M293T891	293.212117426474	891.011672908908			1120	NA				NA		0.420485797324179	0.806734158894934	0	-0.129964619739443	0.893813199152892	0	-0.214450942961275	0.894982083399533	0	-0.63844214078626	0.183363768666974	0	1.17959583462806	0.268685335154549	E	E	E	E	E	E	0	0
M293.2123T15.1	c18acqui	M293T908	293.21230468715	907.881395562858			68	NA				NA		0.493901294092613	0.687484132444199	0	-0.167009677983993	0.826155667677666	0	0.130574910614353	0.894982083399533	0	-0.442266581389029	0.222142965836482	0	1.5695806636878	0.801114722591675	E	E	E	E	E	E	0	0
M295.1551T14	c18acqui	M295T843	295.15510285532	842.735045360514	[143][M]-		1133	NA				NA		0.019959932429213	0.995685619482662	0	-0.217203605819272	0.0680072662790441	0	-0.00863556057495884	0.999569135033477	0	-0.238252400190175	0.102628087969626	0	0.412876387593097	0.066690000855741	E	E	E	E	E	E	0	0
M295.1889T17.7	c18acqui	M295T1061	295.18885973723	1061.32406673266			783	NA				NA		0.0858384315766223	0.916571056242185	0	-0.0834642558491812	0.71441740429865	0	-0.143749509144588	0.780456007582398	0	-0.282120979420837	0.100082455665432	0	0.686827620270767	0.95745847549109	E	E	E	E	E	E	0	0
M295.228T16.2	c18acqui	M295T973	295.227972781268	972.788097996504			2243	NA				NA		-0.16453216244248	0.93922135985104	0	0.060267912482237	0.948134447598598	0	-0.45069107255936	0.726116031335043	0	-0.1513458986276	0.800168693207305	0	0.275404610309509	0.87504524671985	E	E	E	E	E	E	0	0
M295.2641T19.6	c18acqui	M295T1177	295.264067778528	1177.49799746708			823	NA				NA		0.158256055049671	0.803726028879832	0	0.0474079926177495	0.824877523599737	0	-0.203801959413013	0.740851291584333	0	-0.189731569851332	0.403902632839385	0	0.970282091493888	1.0079442642459	E	E	E	E	E	E	0	0
M296.1584T14	c18acqui	M296T843	296.158354241941	842.650891475544	[143][M+1]-		1134	NA				NA		-0.0125678086533743	0.978216938503131	0	-0.0883553435323083	0.53329376189849	0	-0.0776773555786345	0.891043999575817	0	-0.241873977340937	0.123384976020322	0	0.277816303620121	0.932601192373412	E	E	E	E	E	E	0	0
M297.153T20.2	c18acqui	M297T1213	297.153018811603	1212.50655387242	[146][M]-		378	NA				NA		0.0503355926499474	0.895544789152664	0	-0.0222593553920714	0.891739723388307	0	0.054961739050853	0.83993293391521	0	-0.0819877507312405	0.375006052207605	0	0.60181061550891	0.671918368256499	E	E	E	E	E	E	0	0
M297.2433T16.1	c18acqui	M297T964	297.243347631115	963.86267996523	[156][M]-		2161	NA				NA		0.139170276741817	0.927390516586085	0	0.00465510377610379	0.985891981078264	0	0.192584247970915	0.819432801096033	0	-0.338589935000824	0.249602444628752	0	0.3428744677244	0.848963798912413	E	E	E	E	E	E	0	0
M297.8834T0.9	c18acqui	M298T53	297.883397742649	52.5255528458243		[M+Cl]- 262.914	33	NA				NA		0.0943413024230715	0.829562460374315	0	0.0462676268566362	0.765077750277885	0	0.244025982465194	0.411466346183162	0	-0.167046933105242	0.152302819210798	0	1.06967625653776	2.0671573812979	E	E	E	E	E	E	0	0
